corpus_key,corpus_display_name,corpus_tier,corpus_unii,corpus_inchikey,gtopdb_ligand_id,gtopdb_name,gtopdb_inchikey,gtopdb_chembl_id,gtopdb_pubchem_cid,matched_on_source_name,normalised_name,ambiguous_pages_for_name,confirmation,interactions_pending
K1:615637S5PE,NEIHULIZUMAB,3,615637S5PE,,10013,AbGn-168H,,,,AbGn-168H,abgn 168h,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:ND470TT8Y3,Acimtamig,3,ND470TT8Y3,,10067,AFM13,,,,AFM13,afm13,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,2
K1:3G6834I4PF,Tadekinig alfa,3,3G6834I4PF,,10077,tadekinig alfa,,,,tadekinig alfa,tadekinig alfa,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:6QVL057INT,Cemiplimab,1,6QVL057INT,,10090,cemiplimab,,,,cemiplimab,cemiplimab,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,4
K1:6QVL057INT#rwlc,Cemiplimab-Rwlc,2,6QVL057INT,,10090,cemiplimab,,,,cemiplimab,cemiplimab,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,4
K1:6MB0YNA8DJ,BQ-788 Free Acid,3,44OLL8XEJ4,LPAHKJMGDSJDRG-DJYQTOCQSA-N,1010,BQ788,LNGMSNLRAISCCZ-IITZRFRKSA-N,,3081333,BQ 788,bq 788,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,2
K1:QOG25L6Z8Z,Spartalizumab,3,QOG25L6Z8Z,,10140,spartalizumab,,,,spartalizumab,spartalizumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:22PQS5K5TY,CCX354,3,22PQS5K5TY,ZIMLRKWQDLVPEK-UHFFFAOYSA-N,10164,CCX354,WSVDLXWYJRCDBZ-UHFFFAOYSA-N,,135565361,CCX354,ccx354,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:C3VX249T6L,Ravulizumab,2,C3VX249T6L,,10168,ravulizumab,,,,ravulizumab,ravulizumab,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,2
K1:C3VX249T6L#cwvz,Ravulizumab-Cwvz,2,C3VX249T6L,,10168,ravulizumab,,,,ravulizumab,ravulizumab,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,2
K1:88WBI2D80S,Vantictumab,3,88WBI2D80S,,10197,vantictumab,,,,vantictumab,vantictumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,5
K1:LT369U66CE,Ibalizumab,1,LT369U66CE,,10208,ibalizumab,,,,ibalizumab,ibalizumab,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:LT369U66CE#uiyk,Ibalizumab-Uiyk,2,LT369U66CE,,10208,ibalizumab,,,,ibalizumab,ibalizumab,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:496K5Z02NW,Volociximab,3,496K5Z02NW,,10236,volociximab,,,,volociximab,volociximab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,2
K1:WDT28B7071,BMS-986120,3,WDT28B7071,,10269,BMS-986120,MINMDCMSHDBHKG-UHFFFAOYSA-N,,72190270,BMS-986120,bms 986120,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:6YSJ329777,Strychnos Ignatii Whole,3,6YSJ329777,,10292,AM12,OVIAJBSVWWYJSD-UHFFFAOYSA-N,,137553166,AM-12,am 12,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:J2VZ07J96K,Polymyxin b,2,J2VZ07J96K,,10338,polymyxin B,WQVJHHACXVLGBL-UHFFFAOYSA-N,CHEMBL241797,4868,polymyxin B,polymyxin b,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:42HQ15W1ZF,Tibulizumab,3,42HQ15W1ZF,,10350,tibulizumab,,,,tibulizumab,tibulizumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,2
K1:MED485W763,Namilumab,3,MED485W763,,10370,namilumab,,,,namilumab,namilumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K2:JVBQEIRQUCWMTR-UHFFFAOYSA-N,GSK-2239633,3,,JVBQEIRQUCWMTR-UHFFFAOYSA-N,10416,GSK2239633A,YTEVTHHGQMUPHC-UHFFFAOYSA-N,CHEMBL2018969,46861584,GSK-2239633A,gsk 2239633a,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,2
K1:AY6V5E2GNX,Zagotenemab,3,AY6V5E2GNX,,10471,zagotenemab,,,,zagotenemab,zagotenemab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:SSB56T0M0L,Pegdinetanib,3,SSB56T0M0L,,10472,pegdinetanib,,,,pegdinetanib,pegdinetanib,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:LEN0OCZ4SH,Sonelokimab,3,LEN0OCZ4SH,,10491,sonelokimab,,,,sonelokimab,sonelokimab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,2
K1:ES1M06M6QH,Envafolimab,3,ES1M06M6QH,,10492,envafolimab,,,,envafolimab,envafolimab,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:Y0O332CU66,IVONESCIMAB,3,Y0O332CU66,,10492,envafolimab,,,,envafolimab,envafolimab,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:0JSR7Z0NB6,Amivantamab,2,0JSR7Z0NB6,,10505,amivantamab,,,,amivantamab,amivantamab,3,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,2
K1:0JSR7Z0NB6#lpuj,Amivantamab and Hyaluronidase-Lpuj,2,0JSR7Z0NB6,,10505,amivantamab,,,,amivantamab,amivantamab,3,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,2
K1:0JSR7Z0NB6#vmjw,Amivantamab-Vmjw,2,0JSR7Z0NB6,,10505,amivantamab,,,,amivantamab,amivantamab,3,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,2
K1:AQK7UBA1LS,Luspatercept,2,AQK7UBA1LS,,10538,luspatercept,,,,luspatercept,luspatercept,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,7
K1:AQK7UBA1LS#aamt,Luspatercept-Aamt,2,AQK7UBA1LS,,10538,luspatercept,,,,luspatercept,luspatercept,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,7
K1:L7451S9126,Crizanlizumab,1,L7451S9126,,10550,crizanlizumab,,,,crizanlizumab,crizanlizumab,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:L7451S9126#tmca,Crizanlizumab-Tmca,2,L7451S9126,,10550,crizanlizumab,,,,crizanlizumab,crizanlizumab,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:P256HB60FF,Rovalpituzumab tesirine,3,P256HB60FF,,10561,rovalpituzumab tesirine,,,,rovalpituzumab tesirine,rovalpituzumab tesirine,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:0XMR8L9LOL,Mezagitamab,3,0XMR8L9LOL,,10609,mezagitamab,,,,mezagitamab,mezagitamab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:Y64GQ0KC0A,Teprotumumab,1,Y64GQ0KC0A,,10612,teprotumumab,,,,teprotumumab,teprotumumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,2
K1:ZN2GQ3II96,Ianalumab,3,ZN2GQ3II96,,10656,ianalumab,,,,ianalumab,ianalumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:9WGT51BDDL,Rafutrombopag,3,9WGT51BDDL,BDGGFTDRPHKXFC-QYQHSDTDSA-N,10657,hetrombopag,YATJUTCKRWETAB-UHFFFAOYSA-N,,135565610,hetrombopag,hetrombopag,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:BNO1JG5MZC,Bempegaldesleukin,3,BNO1JG5MZC,,10659,bempegaldesleukin,,,,bempegaldesleukin,bempegaldesleukin,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K2:AVYLMJODKHVQHD-WFOXQDBGSA-N,FE 203799,3,,AVYLMJODKHVQHD-WFOXQDBGSA-N,10685,apraglutide,,,,FE 203799,fe 203799,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:8202AY8I7H,Eptinezumab,2,8202AY8I7H,,10694,eptinezumab,,,,eptinezumab,eptinezumab,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:8202AY8I7H#jjmr,Eptinezumab-Jjmr,2,8202AY8I7H,,10694,eptinezumab,,,,eptinezumab,eptinezumab,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:DLE8519RWM,Enfortumab vedotin,2,DLE8519RWM,,10738,enfortumab vedotin,,,,enfortumab vedotin,enfortumab vedotin,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:DLE8519RWM#ejfv,Enfortumab Vedotin-Ejfv,2,DLE8519RWM,,10738,enfortumab vedotin,,,,enfortumab vedotin,enfortumab vedotin,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:Y1J4NP8FF0,Leronlimab,3,Y1J4NP8FF0,,10752,leronlimab,,,,leronlimab,leronlimab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:UXG268Q86R,Lenomorelin,3,UXG268Q86R,,1099,ghrelin,,,,ghrelin,ghrelin,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,5
K2:JSRSZGUKOAXAJV-MXAPAKLGSA-N,Lenomorelin,3,UXG268Q86R,JSRSZGUKOAXAJV-MXAPAKLGSA-N,1099,ghrelin,,,,ghrelin,ghrelin,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,5
K1:09QF37C617,Examorelin,3,09QF37C617,RVWNMGKSNGWLOL-GIIHNPQRSA-N,1100,examorelin,,CHEMBL108335,6918297,examorelin,examorelin,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:QN4128B52A,Obatoclax,3,39200FJ43J,RFTSSZJZXOSICM-GRSHGNNSSA-N,11086,obatoclax,CVCLJVVBHYOXDC-LKIBBAOUSA-N,,46930997,obatoclax,obatoclax,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,3
K1:7M3UL8MR2Y,Belantamab,3,7M3UL8MR2Y,,11117,belantamab mafodotin,,,,belantamab mafodotin,belantamab mafodotin,3,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:DB1041CXDG,Belantamab mafodotin,1,DB1041CXDG,,11117,belantamab mafodotin,,,,belantamab mafodotin,belantamab mafodotin,3,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:DB1041CXDG#blmf,Belantamab Mafodotin-Blmf,2,DB1041CXDG,,11117,belantamab mafodotin,,,,belantamab mafodotin,belantamab mafodotin,3,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:V27E9V3K7G,Litifilimab,3,V27E9V3K7G,,11122,litifilimab,,,,litifilimab,litifilimab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:N4606MB5HM,Dapirolizumab pegol,3,N4606MB5HM,,11123,dapirolizumab pegol,,CHEMBL2109478,,dapirolizumab pegol,dapirolizumab pegol,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,2
K1:QQA9MLH692,Tafasitamab,2,QQA9MLH692,,11131,tafasitamab,,,,tafasitamab,tafasitamab,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:QQA9MLH692#cxix,Tafasitamab-Cxix,2,QQA9MLH692,,11131,tafasitamab,,,,tafasitamab,tafasitamab,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:Y8127R3VCH,Otilimab,3,Y8127R3VCH,,11132,otilimab,,,,otilimab,otilimab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:5D8VHL5WH5,GSK-1795091,3,5D8VHL5WH5,,11150,GSK1795091,ICLAYQQKWJGHBV-XJZMHMBSSA-N,CHEMBL507938,25127152,GSK1795091,gsk1795091,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:M6RN4LQ25S,BIIB-068,3,M6RN4LQ25S,,11178,BIIB068,BMWMKGNVAMXXCH-UHFFFAOYSA-N,,118139356,BIIB068,biib068,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,4
K1:UZ54216N0Y,Apitegromab,3,UZ54216N0Y,,11180,apitegromab,,,,apitegromab,apitegromab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:68603V9EAF,Concizumab,2,68603V9EAF,,11182,concizumab,,,,concizumab,concizumab,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:68603V9EAF#mtci,Concizumab-Mtci,2,68603V9EAF,,11182,concizumab,,,,concizumab,concizumab,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:IV690462VZ,Neladenoson bialanate,3,IV690462VZ,WESNEIGKOAXSGX-VXKWHMMOSA-N,11222,neladenoson,RFJKJKQQWXKVTD-UHFFFAOYSA-N,,46847262,neladenoson bialanate,neladenoson bialanate,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:NPI2H5M36D,RM-2 GA-68,3,NPI2H5M36D,,11260,BAY86-7548,,,,[68Ga]RM2,68ga rm2,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,2
K1:RJW23BQ0KW,Bemarituzumab,3,RJW23BQ0KW,,11278,bemarituzumab,,,,bemarituzumab,bemarituzumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,2
K1:45KLN7N6UV,VUSOLIMOGENE ODERPAREPVEC,3,45KLN7N6UV,,11316,Radioprotectin-1,OVJUYQCJIFWMBI-UHFFFAOYSA-N,CHEMBL3322514,77461257,RP-1,rp 1,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,2
K2:UCZDWGAJSOUHOU-VDBPWWIZSA-N,GLP-1,1,0JS9125PIZ,UCZDWGAJSOUHOU-VDBPWWIZSA-N,1132,glucagon-like peptide 1-(7-36) amide,,,,GLP-1(7-36)amide,glp 1 7 36 amide,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:FA2I4Z873U,Alunacedase alfa,3,FA2I4Z873U,,11320,alunacedase alfa,,,,alunacedase alfa,alunacedase alfa,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:45I6OFJ8QH,Bamlanivimab,2,45I6OFJ8QH,,11325,bamlanivimab,,,,bamlanivimab,bamlanivimab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:23IQ3PO968,Atibuclimab,3,23IQ3PO968,,11326,atibuclimab,,,,atibuclimab,atibuclimab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:J0FI6WE1QN,Casirivimab,2,J0FI6WE1QN,,11327,casirivimab,,,,casirivimab,casirivimab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:2Z3DQD2JHM,Imdevimab,2,2Z3DQD2JHM,,11328,imdevimab,,,,imdevimab,imdevimab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:1KUR4BN70F,CILGAVIMAB,2,1KUR4BN70F,,11329,cilgavimab,,,,cilgavimab,cilgavimab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:F0LZ415Z3B,TIXAGEVIMAB,2,F0LZ415Z3B,,11330,tixagevimab,,,,tixagevimab,tixagevimab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:N7Q9NLF11I,Etesevimab,3,N7Q9NLF11I,,11331,etesevimab,,,,etesevimab,etesevimab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:I0BGE6P6I6,Regdanvimab,1,I0BGE6P6I6,,11332,regdanvimab,,,,regdanvimab,regdanvimab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:1MTK0BPN8V,Sotrovimab,2,1MTK0BPN8V,,11333,sotrovimab,,,,sotrovimab,sotrovimab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:A67ZN01CAW,Zansecimab,3,A67ZN01CAW,,11334,zansecimab,,,,zansecimab,zansecimab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:9K8GNJ2874,Naxitamab,2,9K8GNJ2874,,11341,naxitamab,,,,naxitamab,naxitamab,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:9K8GNJ2874#gqgk,Naxitamab-Gqgk,2,9K8GNJ2874,,11341,naxitamab,,,,naxitamab,naxitamab,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:76LA80IG2G,Glucagon,1,76LA80IG2G,,1136,glucagon,MASNOZXLGMXCHN-ZLPAWPGGSA-N,CHEMBL266481,44278361,glucagon,glucagon,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,2
K1:UNY2TQA40E,Brontictuzumab,3,UNY2TQA40E,,11361,brontictuzumab,,,,brontictuzumab,brontictuzumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:EK5V9UL3WL,Osocimab,3,EK5V9UL3WL,,11366,osocimab,,,,osocimab,osocimab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:24GP945V5T,Barium,2,24GP945V5T,DSAJWYNOEDNPEQ-UHFFFAOYSA-N,11376,bintrafusp alfa,,,,bintrafusp alfa,bintrafusp alfa,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:NW9K8C1JN3,Bintrafusp alfa,3,NW9K8C1JN3,,11376,bintrafusp alfa,,,,bintrafusp alfa,bintrafusp alfa,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:KX4D9BZA6X,Furegrelate,3,KX4D9BZA6X,VHWFITPGPFLBGT-UHFFFAOYSA-N,11378,furegrelate sodium,XBTIPIZROJAKOJ-UHFFFAOYSA-M,CHEMBL36028,23663954,furegrelate sodium,furegrelate,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:5313W10MYT,Avexitide,3,5313W10MYT,,1138,exendin-(9-39),WSEVKKHALHSUMB-MVNVRWBSSA-N,CHEMBL4070972,129012199,exendin-(9-39),exendin 9 39,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:FN12T66RMN,Efprezimod alfa,3,FN12T66RMN,,11395,MK-7110,,,,MK-7110,mk 7110,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:0825W549JC,GLUCAGON-LIKE PEPTIDE II,3,0825W549JC,,1140,glucagon-like peptide 2,TWSALRJGPBVBQU-PKQQPRCHSA-N,,155817393,glucagon-like peptide 2,glucagon like peptide 2,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,2
K1:0825W549JC,GLUCAGON-LIKE PEPTIDE II,3,0825W549JC,,1141,glucagon-like peptide 2,JPRUMPQGPCFDGW-CWHSZFSPSA-N,,155817394,glucagon-like peptide 2,glucagon like peptide 2,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:QC4F7FKK7I,Faricimab,2,QC4F7FKK7I,,11420,faricimab,,,,faricimab,faricimab,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,2
K1:QC4F7FKK7I#svoa,Faricimab-Svoa,2,QC4F7FKK7I,,11420,faricimab,,,,faricimab,faricimab,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,2
K1:OYN3CCI6QE,Tirzepatide,1,OYN3CCI6QE,,11429,tirzepatide,AAPYRSPHYSKGIS-MCNPHUAVSA-N,,156588324,tirzepatide,tirzepatide,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,2
K1:D6OMY2L0WA,Epcoritamab,1,D6OMY2L0WA,,11442,epcoritamab,,,,epcoritamab,epcoritamab,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,2
K1:D6OMY2L0WA#bysp,Epcoritamab-Bysp,2,D6OMY2L0WA,,11442,epcoritamab,,,,epcoritamab,epcoritamab,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,2
K1:PV6AA88RDU,Ensovibep,3,PV6AA88RDU,,11470,ensovibep,,,,ensovibep,ensovibep,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:L9790S42AI,Safimaltib,3,L9790S42AI,APWRZPQBPCAXFP-UHFFFAOYSA-N,11507,JNJ-67856633,JPUXFKNCQZIRSR-UHFFFAOYSA-N,,155925839,JNJ-67856633,jnj 67856633,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:320A4L58IZ,K-777,3,320A4L58IZ,RHJLQMVZXQKJKB-FPHSVDBKSA-N,11515,K11777,VZSXPUDQSLKVIR-JDXGNMNLSA-N,,52946595,K-777,k 777,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,4
K1:P0GVQ9A4S5,Dostarlimab,1,P0GVQ9A4S5,,11518,dostarlimab,,,,dostarlimab,dostarlimab,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:P0GVQ9A4S5#gxly,Dostarlimab-Gxly,2,P0GVQ9A4S5,,11518,dostarlimab,,,,dostarlimab,dostarlimab,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:7K5O7P6QIU,Loncastuximab tesirine,2,7K5O7P6QIU,,11521,loncastuximab tesirine,,,,loncastuximab tesirine,loncastuximab tesirine,3,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:7K5O7P6QIU#lpyl,Loncastuximab Tesirine-Lpyl,2,7K5O7P6QIU,,11521,loncastuximab tesirine,,,,loncastuximab tesirine,loncastuximab tesirine,3,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:NYM5HO7I39,Loncastuximab,3,NYM5HO7I39,,11521,loncastuximab tesirine,,,,loncastuximab tesirine,loncastuximab tesirine,3,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K2:DTBGJTHCIGPRDA-UHFFFAOYSA-N,STM2457,3,,DTBGJTHCIGPRDA-UHFFFAOYSA-N,11529,STM2457,OBERVORNENYOLE-UHFFFAOYSA-N,,155167581,STM2457,stm2457,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:T32CR1A69R,Temelimab,3,T32CR1A69R,,11530,temelimab,,,,temelimab,temelimab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:Y9UQ37XT2T,Abrilumab,3,Y9UQ37XT2T,,11531,abrilumab,,,,abrilumab,abrilumab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:IK9NYN31ZM,Aldafermin,3,IK9NYN31ZM,,11546,aldafermin,,,,aldafermin,aldafermin,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:88C55N56UU,"Secretin, Unspecified",3,88C55N56UU,,1155,secretin,KKNIUBFRGPFELP-UHFFFAOYSA-N,,16129665,secretin,secretin,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,12
K1:D0L9J6I13I,Secretin Porcine,2,D0L9J6I13I,,1155,secretin,KKNIUBFRGPFELP-UHFFFAOYSA-N,,16129665,secretin,secretin,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,12
K1:AN3Y2B4SX4,Ziltivekimab,3,AN3Y2B4SX4,,11552,ziltivekimab,,,,ziltivekimab,ziltivekimab,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,3
K1:W9BB98U6HP,Urofollitropin,1,W9BB98U6HP,,1157,FSH,,CHEMBL2108427,62819,urofollitropin,urofollitropin,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:CTG26PRE5S,FP-1039,3,CTG26PRE5S,,11581,FP-1039,,,,FP-1039,fp 1039,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:2Y3T5IF01Z,Retifanlimab,1,2Y3T5IF01Z,,11583,retifanlimab,,,,retifanlimab,retifanlimab,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,2
K1:2Y3T5IF01Z#dlwr,Retifanlimab-Dlwr,2,2Y3T5IF01Z,,11583,retifanlimab,,,,retifanlimab,retifanlimab,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,2
K2:MKXOUIKTXREBLX-NDKBASPVSA-N,Balixafortide,3,PRC974M49B,MKXOUIKTXREBLX-NDKBASPVSA-N,11587,balixafortide,OYWQJZAVFWOOBF-WBMPNIIXSA-N,,138752609,balixafortide,balixafortide,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:3JGY52XJNA,Lutropin alfa,2,3JGY52XJNA,,1159,LH,,CHEMBL1201419,,lutropin alfa,lutropin alfa,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
K1:X7K762X1IJ,Evorpacept,3,X7K762X1IJ,,11592,evorpacept,,,,evorpacept,evorpacept,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,4
K1:3UAA36FHF1,BMS-741672,3,3UAA36FHF1,PJTGSIKANITYOO-RCOXNQKVSA-N,11598,BMS-741672,GVOISEJVFFIGQE-YCZSINBZSA-N,CHEMBL4442783,23725177,BMS-741672,bms 741672,1,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,2
K1:20ED16GHEB,Choriogonadotropin beta,1,20ED16GHEB,,1160,hCG,,,,human chorionic gonadotropin,human chorionic gonadotropin,2,none - corpus page and GtoPdb ligand share no UNII and no InChIKey; needs a human decision,1
