page_a,page_b,width,jaccard,indexable_a,indexable_b,set_a,set_b
target/m4-receptor,target/m5-receptor,390,0.5808,false,false,hub,hub
target/aoc3,target/protein-kinase-dna-activated-catalytic-subunit,390,0.5806,false,false,hub,hub
target/catechol-o-methyltransferase,target/serotonin-7-receptor,390,0.5806,false,false,hub,hub
target/human-immunodeficiency-virus-type-1-protease,target/nitric-oxide-synthase-inducible,390,0.5802,false,false,hub,hub
target/angiogenesis,target/dopamine-beta-hydroxylase,390,0.5799,false,false,hub,hub
target/aryl-hydrocarbon-receptor,target/mmp13-mmp13,390,0.5799,false,false,hub,hub
target/cysteinyl-leukotriene-receptor-1,target/trpc4,390,0.5799,false,false,hub,hub
target/hmdh,target/psb8,390,0.5798,false,false,hub,hub
target/m2-receptor,target/vrac,390,0.5797,false,false,hub,hub
target/thiazide-sensitive-sodium-chloride-cotransporter,target/vitamin-d-receptor,390,0.5797,false,false,hub,hub
target/streptococcus-pneumoniae,target/vitamin-d-receptor,390,0.5796,false,false,hub,hub
target/human-immunodeficiency-virus-type-1-protease,target/integrin-alpha-iib-beta-3,390,0.5795,false,false,hub,hub
target/pregnane-x-receptor,target/prostaglandin-biosynthetic-process,390,0.5795,false,false,hub,hub
target/angiogenesis,target/prostaglandin-secretion,390,0.5793,false,false,hub,hub
target/kir2-3,target/serotonin-3-receptor-chembl2111332,390,0.5793,false,false,hub,hub
target/pe2r4,target/ptgir,390,0.5792,false,false,hub,hub
target/angiogenesis,target/q9z1j7,390,0.5791,false,false,hub,hub
target/gsk3a,target/peptidoglycan-biosynthesis,390,0.5791,false,false,hub,hub
target/aryl-hydrocarbon-receptor,target/cysteinyl-leukotriene-receptor-1,390,0.5789,false,false,hub,hub
target/cysteinyl-leukotriene-receptor-1,target/serotonin-7-receptor,390,0.5788,false,false,hub,hub
target/acvr1,target/hmdh,390,0.5786,false,false,hub,hub
target/pgrc1,target/ren,390,0.5786,false,false,hub,hub
target/q9z1j7,target/tpa,390,0.5783,false,false,hub,hub
target/cdk14,target/cdk8,390,0.5779,false,false,hub,hub
target/nitric-oxide-synthase-inducible,target/serotonin-7-receptor,390,0.5777,false,false,hub,hub
target/acha,target/hmdh,390,0.5775,false,false,hub,hub
target/alpha-2b-adrenergic-receptor,target/mycobacterium-tuberculosis-h37rv,390,0.5775,false,false,hub,hub
target/angiogenesis,target/aryl-hydrocarbon-receptor,390,0.5775,false,false,hub,hub
target/alpha-2a-adrenergic-receptor-alpha-2a-adrenergic-receptor,target/pncb,390,0.5774,false,false,hub,hub
target/angiogenesis,target/neprilysin,390,0.5773,false,false,hub,hub
target/cyp11b1,target/p2y2-receptor,390,0.5772,false,false,hub,hub
target/abl2,target/q9z1j7,390,0.5768,false,false,hub,hub
target/hmdh,target/kcnk2,390,0.5765,false,false,hub,hub
target/catechol-o-methyltransferase,target/human-immunodeficiency-virus-type-1-protease,390,0.5763,false,false,hub,hub
target/hmdh,target/sulfonylurea-receptors-k-atp-channels,390,0.5763,false,false,hub,hub
target/alpha-2a-adrenergic-receptor-alpha-2a-adrenergic-receptor,target/prostaglandin-secretion,390,0.5761,false,false,hub,hub
target/nitric-oxide-synthase-inducible,target/p2y2-receptor,390,0.5761,false,false,hub,hub
target/acha,target/pncb,390,0.5758,false,false,hub,hub
target/amine-oxidase-flavin-containing-a,target/arachidonate-5-lipoxygenase-arachidonate-5-lipoxygenase,390,0.5758,false,false,hub,hub
target/lipid-metabolic-process,target/prostaglandin-secretion,390,0.5758,false,false,hub,hub
target/asic3,target/thiazide-sensitive-sodium-chloride-cotransporter,390,0.5754,false,false,hub,hub
target/arachidonate-5-lipoxygenase-arachidonate-5-lipoxygenase,target/cyp11b1,390,0.5752,false,false,hub,hub
target/nitric-oxide-synthase-inducible,target/trpc4,390,0.5752,false,false,hub,hub
target/amine-oxidase-flavin-containing-a,target/nitric-oxide-synthase-inducible,390,0.5749,false,false,hub,hub
target/aldo-keto-reductase-family-1-member-b,target/mmp13-mmp13,390,0.5748,false,false,hub,hub
target/aldo-keto-reductase-family-1-member-b,target/trpc4,390,0.5748,false,false,hub,hub
target/arachidonate-5-lipoxygenase-arachidonate-5-lipoxygenase,target/sstr3,390,0.5748,false,false,hub,hub
target/clk1,target/pgrc1,390,0.5748,false,false,hub,hub
target/gsk3a,target/hmg-coa-reductase,390,0.5747,false,false,hub,hub
target/gsk3a,target/kca2-2,390,0.5747,false,false,hub,hub
target/arachidonate-5-lipoxygenase-arachidonate-5-lipoxygenase,target/prostaglandin-biosynthetic-process,390,0.5745,false,false,hub,hub
target/beta-amyloid-a4-protein,target/hmdh,390,0.5745,false,false,hub,hub
target/alpha-2a-adrenergic-receptor-alpha-2a-adrenergic-receptor,target/aryl-hydrocarbon-receptor,390,0.5743,false,false,hub,hub
target/kcnk2,target/pgrc1,390,0.574,false,false,hub,hub
target/neprilysin,target/nitric-oxide-synthase-inducible,390,0.574,false,false,hub,hub
target/aldo-keto-reductase-family-1-member-b,target/vrac,390,0.5739,false,false,hub,hub
target/aryl-hydrocarbon-receptor,target/catechol-o-methyltransferase,390,0.5739,false,false,hub,hub
target/pncb,target/scn1b,390,0.5739,false,false,hub,hub
target/aryl-hydrocarbon-receptor,target/integrin-alpha-iib-beta-3,390,0.5736,false,false,hub,hub
target/comt,target/scn1b,390,0.5736,false,false,hub,hub
target/m5-receptor,target/serotonin-3-receptor-chembl2111332,390,0.5736,false,false,hub,hub
target/plk1,target/serine-threonine-protein-kinase-plk1,390,0.5735,false,false,hub,hub
target/aoc3,target/hmdh,390,0.5734,false,false,hub,hub
target/hmdh,target/vrac,390,0.5734,false,false,hub,hub
target/alpha-2a-adrenergic-receptor-alpha-2a-adrenergic-receptor,target/dopamine-beta-hydroxylase,390,0.5733,false,false,hub,hub
target/matrix-metalloproteinase-13,target/mmp13,390,0.5733,false,false,hub,hub
target/gsk3a,target/serotonin-2-receptor,390,0.5732,false,false,hub,hub
target/m5-receptor,target/prostaglandin-biosynthetic-process,390,0.5732,false,false,hub,hub
target/nitric-oxide-synthase-inducible,target/phosphodiesterase-4a,390,0.573,false,false,hub,hub
target/taar1,target/trace-amine-associated-receptor-1,390,0.573,false,false,hub,hub
target/folh1,target/type-1-angiotensin-ii-receptor-type-1-angiotensin-ii-receptor,390,0.5729,false,false,hub,hub
target/hepatitis-b-virus,target/mycobacterium-tuberculosis-h37rv,390,0.5729,false,false,hub,hub
target/angiogenesis,target/scn1b,390,0.5727,false,false,hub,hub
target/aryl-hydrocarbon-receptor,target/tspo,390,0.5727,false,false,hub,hub
target/mmp13-mmp13,target/serotonin-3-receptor-chembl2111332,390,0.5727,false,false,hub,hub
target/serotonin-3-receptor-chembl2111332,target/trpc4,390,0.5727,false,false,hub,hub
target/angiogenesis,target/trace-amine-associated-receptor-1,390,0.5726,false,false,hub,hub
target/aoxa,target/hmdh,390,0.5726,false,false,hub,hub
target/gsk3a,target/serotonin-2a-receptor-chembl322,390,0.5726,false,false,hub,hub
target/angiogenesis,target/mycobacterium-tuberculosis,390,0.5724,false,false,hub,hub
target/kir2-3,target/sstr3,390,0.5724,false,false,hub,hub
target/pgrc1,target/streptococcus-pneumoniae,390,0.5724,false,false,hub,hub
target/pgrc1,target/tpa,390,0.5724,false,false,hub,hub
target/acha,target/comt,390,0.5723,false,false,hub,hub
target/carbonic-anhydrase-ii,target/carbonic-anhydrase-ix,390,0.5721,false,false,hub,hub
target/comt,target/tspo,390,0.5721,false,false,hub,hub
target/hmdh,target/nitric-oxide-synthase-inducible,390,0.5721,false,false,hub,hub
target/angiogenesis,target/hepatitis-c-virus,390,0.572,false,false,hub,hub
target/arachidonate-5-lipoxygenase,target/arachidonate-5-lipoxygenase-arachidonate-5-lipoxygenase,390,0.572,false,false,hub,hub
target/hmdh,target/kcna5,390,0.572,false,false,hub,hub
target/m5-receptor,target/pregnane-x-receptor,390,0.572,false,false,hub,hub
target/folh1,target/mycobacterium-tuberculosis,390,0.5717,false,false,hub,hub
target/serotonin-3-receptor-chembl2111332,target/vrac,390,0.5717,false,false,hub,hub
target/arachidonate-5-lipoxygenase-arachidonate-5-lipoxygenase,target/neprilysin,390,0.5714,false,false,hub,hub
target/beta-amyloid-a4-protein,target/thiazide-sensitive-sodium-chloride-cotransporter,390,0.5714,false,false,hub,hub
target/macrophage-stimulating-protein-receptor,target/ron,390,0.5712,false,false,hub,hub
target/alpha-2a-adrenergic-receptor-alpha-2a-adrenergic-receptor,target/alpha-2b-adrenergic-receptor,390,0.5711,false,false,hub,hub
target/alpha-2b-adrenergic-receptor,target/angiogenesis,390,0.5708,false,false,hub,hub
target/cgmp-specific-3-5-cyclic-phosphodiesterase,target/pde5a,390,0.5708,false,false,hub,hub
target/cp51,target/kcnk2,390,0.5706,false,false,hub,hub
target/angiogenesis,target/vrac,390,0.5705,false,false,hub,hub
target/aryl-hydrocarbon-receptor,target/mycobacterium-tuberculosis,390,0.5705,false,false,hub,hub
target/aryl-hydrocarbon-receptor,target/pregnane-x-receptor,390,0.5702,false,false,hub,hub
target/comt,target/kcna5,390,0.5702,false,false,hub,hub
target/angiogenesis,target/type-1-angiotensin-ii-receptor-type-1-angiotensin-ii-receptor,390,0.5701,false,false,hub,hub
target/2b-adrenoceptor,target/alpha-2a-adrenergic-receptor-alpha-2a-adrenergic-receptor,390,0.5699,false,false,hub,hub
target/angiogenesis,target/muscarinic-acetylcholine-receptor-m4,390,0.5699,false,false,hub,hub
target/neprilysin,target/thiazide-sensitive-sodium-chloride-cotransporter,390,0.5698,false,false,hub,hub
target/hmdh,target/kpym,390,0.5696,false,false,hub,hub
target/angiogenesis,target/hepatitis-b-virus,390,0.5695,false,false,hub,hub
target/arachidonate-5-lipoxygenase-arachidonate-5-lipoxygenase,target/hmdh,390,0.5695,false,false,hub,hub
target/hmdh,target/sstr3,390,0.5695,false,false,hub,hub
target/beta-amyloid-a4-protein,target/vitamin-d-receptor,390,0.5694,false,false,hub,hub
target/alpha-2a-adrenergic-receptor-alpha-2a-adrenergic-receptor,target/asic3,390,0.5693,false,false,hub,hub
target/beta-amyloid-a4-protein,target/comt,390,0.5693,false,false,hub,hub
target/cyclin-dependent-kinase-8,target/vrac,390,0.5693,false,false,hub,hub
target/klrba,target/pgrc1,390,0.5693,false,false,hub,hub
target/kna1-2,target/serine-threonine-protein-kinase-aurora-c,390,0.5693,false,false,hub,hub
target/m5-receptor,target/nitric-oxide-synthase-inducible,390,0.5692,false,false,hub,hub
target/amine-oxidase-flavin-containing-a,target/neprilysin,390,0.5689,false,false,hub,hub
target/aryl-hydrocarbon-receptor,target/serotonin-7-receptor,390,0.5687,false,false,hub,hub
target/bmx,target/pgrc1,390,0.5687,false,false,hub,hub
target/kir2-3,target/prostaglandin-biosynthetic-process,390,0.5687,false,false,hub,hub
target/prostaglandin-secretion,target/thiazide-sensitive-sodium-chloride-cotransporter,390,0.5687,false,false,hub,hub
target/angiogenesis,target/bmx,390,0.5684,false,false,hub,hub
target/hepatitis-b-virus,target/tspo,390,0.5684,false,false,hub,hub
target/aryl-hydrocarbon-receptor,target/prostaglandin-biosynthetic-process,390,0.5681,false,false,hub,hub
target/aryl-hydrocarbon-receptor,target/serotonin-1d-receptor,390,0.5681,false,false,hub,hub
target/folh1,target/peptidoglycan-biosynthesis,390,0.5681,false,false,hub,hub
target/pgrc1,target/q38720,390,0.5681,false,false,hub,hub
target/pgrc1,target/tspo,390,0.5679,false,false,hub,hub
target/comt,target/sulfonylurea-receptors-k-atp-channels,390,0.5678,false,false,hub,hub
target/hepatitis-c-virus,target/trpc4,390,0.5678,false,false,hub,hub
target/kir2-3,target/mycobacterium-tuberculosis-h37rv,390,0.5677,false,false,hub,hub
target/adrenergic-receptor-alpha-1,target/serotonin-3-receptor-chembl2111332,390,0.5676,false,false,hub,hub
target/amine-oxidase-flavin-containing-a,target/angiogenesis,390,0.5676,false,false,hub,hub
target/cats,target/hmdh,390,0.5676,false,false,hub,hub
target/alpha-2b-adrenergic-receptor,target/catechol-o-methyltransferase,390,0.5675,false,false,hub,hub
target/comt,target/vitamin-d-receptor,390,0.5675,false,false,hub,hub
target/q9z1j7,target/tspo,390,0.5675,false,false,hub,hub
target/kir2-3,target/q9z1j7,390,0.5674,false,false,hub,hub
target/aldo-keto-reductase-family-1-member-b,target/cysteinyl-leukotriene-receptor-1,390,0.5672,false,false,hub,hub
target/cell-proliferation,target/vrac,390,0.5672,false,false,hub,hub
target/nitric-oxide-synthase-inducible,target/sulfonylurea-receptors-k-atp-channels,390,0.5672,false,false,hub,hub
target/acvr1,target/comt,390,0.5671,false,false,hub,hub
target/aryl-hydrocarbon-receptor,target/m5-receptor,390,0.5671,false,false,hub,hub
target/mycobacterium-tuberculosis-h37rv,target/vrac,390,0.5671,false,false,hub,hub
target/alpha-2a-adrenergic-receptor-alpha-2a-adrenergic-receptor,target/neprilysin,390,0.567,false,false,hub,hub
target/alpha-2a-adrenergic-receptor-alpha-2a-adrenergic-receptor,target/type-1-angiotensin-ii-receptor-type-1-angiotensin-ii-receptor,390,0.5669,false,false,hub,hub
target/alpha-2b-adrenergic-receptor,target/aryl-hydrocarbon-receptor-aryl-hydrocarbon-receptor,390,0.5669,false,false,hub,hub
target/aoxa,target/pgrc1,390,0.5669,false,false,hub,hub
target/hepatitis-b-virus,target/human-immunodeficiency-virus-type-1-protease,390,0.5669,false,false,hub,hub
target/nitric-oxide-synthase-inducible,target/plasmodium-falciparum,390,0.5669,false,false,hub,hub
target/nitric-oxide-synthase-inducible,target/serotonin-1d-receptor,390,0.5669,false,false,hub,hub
target/arachidonate-5-lipoxygenase-arachidonate-5-lipoxygenase,target/p2y2-receptor,390,0.5668,false,false,hub,hub
target/human-immunodeficiency-virus-type-1-reverse-transcriptase,target/q72547,390,0.5667,false,false,hub,hub
target/kpym,target/q9z1j7,390,0.5667,false,false,hub,hub
target/streptococcus-pneumoniae,target/sulfonylurea-receptors-k-atp-channels,390,0.5667,false,false,hub,hub
target/adrenergic-receptor-alpha-1,target/nitric-oxide-synthase-inducible,390,0.5666,false,false,hub,hub
target/asic3,target/comt,390,0.5666,false,false,hub,hub
target/serotonin-3-receptor,target/serotonin-7-receptor,390,0.5666,false,false,hub,hub
target/2b-adrenoceptor,target/asic3,390,0.5665,false,false,hub,hub
target/abl2,target/hmdh,390,0.5665,false,false,hub,hub
target/alpha-1a-adrenergic-receptor,target/folh1,390,0.5665,false,false,hub,hub
target/arachidonate-5-lipoxygenase-arachidonate-5-lipoxygenase,target/pregnane-x-receptor,390,0.5665,false,false,hub,hub
target/q9z1j7,target/ret4,390,0.5665,false,false,hub,hub
target/pncb,target/thiazide-sensitive-sodium-chloride-cotransporter,390,0.5664,false,false,hub,hub
target/alpha-2b-adrenergic-receptor,target/kir2-3,390,0.5662,false,false,hub,hub
target/catechol-o-methyltransferase,target/hepatitis-b-virus,390,0.5662,false,false,hub,hub
target/cyp11b1,target/mmp13-mmp13,390,0.5662,false,false,hub,hub
target/cysteinyl-leukotriene-receptor-1,target/mmp13-mmp13,390,0.5662,false,false,hub,hub
target/d1-receptor,target/vrac,390,0.5662,false,false,hub,hub
target/hmdh,target/m3k7,390,0.5662,false,false,hub,hub
target/kcna5,target/pgrc1,390,0.5662,false,false,hub,hub
target/dopamine-beta-hydroxylase,target/streptococcus-pneumoniae,390,0.566,false,false,hub,hub
target/mme,target/neprilysin,390,0.5657,false,false,hub,hub
target/q9z1j7,target/scn1b,390,0.5657,false,false,hub,hub
target/abcg2,target/hmdh,390,0.5656,false,false,hub,hub
target/alpha-2a-adrenergic-receptor-alpha-2a-adrenergic-receptor,target/mycobacterium-tuberculosis,390,0.5656,false,false,hub,hub
target/alpha-2b-adrenergic-receptor,target/cysteinyl-leukotriene-receptor-1,390,0.5656,false,false,hub,hub
target/mycobacterium-tuberculosis,target/nitric-oxide-synthase-inducible,390,0.5656,false,false,hub,hub
target/alpha-2a-adrenergic-receptor-alpha-2a-adrenergic-receptor,target/q9z1j7,390,0.5655,false,false,hub,hub
target/dopamine-beta-hydroxylase,target/hmdh,390,0.5655,false,false,hub,hub
target/alpha-2a-adrenergic-receptor-alpha-2a-adrenergic-receptor,target/bmx,390,0.5654,false,false,hub,hub
target/nitric-oxide-synthase-inducible,target/thiazide-sensitive-sodium-chloride-cotransporter,390,0.5654,false,false,hub,hub
target/alpha-2b-adrenergic-receptor,target/serotonin-3-receptor-chembl2111332,390,0.5653,false,false,hub,hub
target/aryl-hydrocarbon-receptor-aryl-hydrocarbon-receptor,target/mycobacterium-tuberculosis-h37rv,390,0.5652,false,false,hub,hub
target/asic3,target/net,390,0.5652,false,false,hub,hub
target/mmp12,target/mmp13,390,0.5652,false,false,hub,hub
target/cysteinyl-leukotriene-receptor-1,target/vrac,390,0.5651,false,false,hub,hub
target/hmdh,target/sc5a1,390,0.5651,false,false,hub,hub
target/hmdh,target/tlr4,390,0.5651,false,false,hub,hub
target/hepatitis-b-virus,target/kir2-3,390,0.5649,false,false,hub,hub
target/alpha-2a-adrenergic-receptor-alpha-2a-adrenergic-receptor,target/clk1,390,0.5648,false,false,hub,hub
target/aryl-hydrocarbon-receptor,target/neprilysin,390,0.5648,false,false,hub,hub
target/anandamide-amidohydrolase,target/faah1,390,0.5647,false,false,hub,hub
target/catechol-o-methyltransferase,target/mmp13-mmp13,390,0.5647,false,false,hub,hub
target/glun1,target/kcnk2,390,0.5647,false,false,hub,hub
target/abcb1,target/mmp13-mmp13,390,0.5645,false,false,hub,hub
target/abcb1,target/trpc4,390,0.5645,false,false,hub,hub
target/abl2,target/bmr1b,390,0.5645,false,false,hub,hub
target/hepatitis-b-virus,target/serotonin-7-receptor,390,0.5645,false,false,hub,hub
target/aldo-keto-reductase-family-1-member-b,target/kir2-3,390,0.5644,false,false,hub,hub
target/aryl-hydrocarbon-receptor,target/human-immunodeficiency-virus-type-1-protease,390,0.5644,false,false,hub,hub
target/beta-1-adrenergic-receptor-beta-1-adrenergic-receptor,target/folh1,390,0.5644,false,false,hub,hub
target/comt,target/vrac,390,0.5644,false,false,hub,hub
target/cysteinyl-leukotriene-receptor-1,target/hepatitis-b-virus,390,0.5644,false,false,hub,hub
target/monoamine-oxidase-a,target/nitric-oxide-synthase-inducible,390,0.5644,false,false,hub,hub
target/amine-oxidase-flavin-containing-a,target/thromboxane-a2-receptor,390,0.5643,false,false,hub,hub
target/aryl-hydrocarbon-receptor,target/phosphodiesterase-4a,390,0.5642,false,false,hub,hub
