key,tier,displayName,kind,unii,corpus_inchikey,pubchem_cid_for_unii,pubchem_inchikey_for_unii,skeletons_match
K1:M1ZRX790SI,2,Brilliant Blue G,unii-record-is-a-different-substance,M1ZRX790SI,YVNQAIFQFWTPLQ-UHFFFAOYSA-N,61363,RWVGQQGBQSJDQV-UHFFFAOYSA-M,False
K1:M26C4IP44P,3,Chlorcyclizine,unii-record-is-a-different-substance,NPB7A7874U,WFNAKBGANONZEQ-UHFFFAOYSA-N,62413,MSIJLVMSKDXAQN-UHFFFAOYSA-N,False
K1:M2F465ROXU,2,Etidronic acid,unii-record-is-a-different-substance,13W7DMI45X,DBVJJBKOTRCVKF-UHFFFAOYSA-N,177896942,NFQYKUWIHNWNQX-IEOVAKBOSA-J,False
K1:M32RH9MFGP,1,Dexmethylphenidate,unii-record-is-a-different-substance,1678OK0E08,DUGOZIWVEXMGBE-CHWSQXEVSA-N,154100,JUMYIBMBTDDLNG-OJERSXHUSA-N,False
K1:M4R0H12F6M,2,Methyldopa,unii-record-is-a-different-substance,56LH93261Y,CJCSPKMFHVPWAR-JTQLQIEISA-N,38852,YKFCISHFRZHKHY-NGQGLHOPSA-N,False
K1:M5681Q5F9P,1,Pitavastatin,unii-record-is-a-different-substance,29556RBN9P,VGYFMXBACGZSIL-MCBHFWOFSA-N,23696934,NBDQGOCGYHMDSJ-NRFPMOEYSA-M,False
K1:M5DP350VZV,2,Etacrynic acid,unii-record-is-a-different-substance,K41MYV7MPM,AVOLMBLBETYQHX-UHFFFAOYSA-N,23668825,CWCSCNSKBSCYCS-UHFFFAOYSA-M,False
K1:M75MZG2236,3,Butamirate,unii-record-is-a-different-substance,67HP51L98R,DDVUMDPCZWBYRA-UHFFFAOYSA-N,28891,JVKMHUAWFDGPTF-UHFFFAOYSA-N,False
K1:M7P27195AG,2,Docusate,unii-record-is-a-different-substance,6K7YS503HC,HNSDLXPSAYFUHK-UHFFFAOYSA-N,31407,DWKPZOZZBLWFJX-UHFFFAOYSA-L,False
K1:MA3UYZ6K1H,3,Acesulfame,unii-record-is-a-different-substance,23OV73Q5G9,YGCFIWIQZPHFLU-UHFFFAOYSA-N,23683747,WBZFUFAFFUEMEI-UHFFFAOYSA-M,False
K1:MBU80590IV,3,Pretamazium,unii-record-is-a-different-substance,7Z32Z641H2,NNVAJWZEDBJMFG-UHFFFAOYSA-N,6446785,PHLNJRSJIHEEGV-UHFFFAOYSA-M,False
K1:MCN858TCP0,1,Oliceridine,unii-record-is-a-different-substance,0JE2QYQ7CW,DMNOVGJWPASQDL-OAQYLSRUSA-N,138911459,LJQUAERICCVBQQ-CMABEYDLSA-N,False
K1:MH5DMF9JKY,3,EMAVUSERTIB,unii-record-is-a-different-substance,229SS9C9WN,SJHNWSAWWOAWJH-MRXNPFEDSA-N,167713308,YJFLLPKMVILANE-PKLMIRHRSA-N,False
K1:MHS8C5BAUZ,2,"2,4,6-TRICHLOROPHENOL",unii-record-is-a-different-substance,QUH80GJH3S,LINPIYWFGCPVIE-UHFFFAOYSA-N,23673635,UDTHXINPAYGVMM-UHFFFAOYSA-M,False
K1:MIA4WMP8QN,3,Suvecaltamide,unii-record-is-a-different-substance,194ZA622JG,IQIKXZMPPBEWAD-CQSZACIVSA-N,155908469,KGFZANSMUKVDNC-PFEQFJNWSA-N,False
K1:MIR2G6L61B,3,Azeloprazole,unii-record-is-a-different-substance,KDJ60607ON,DWDKHTXMLSZGDL-SSEXGKCCSA-N,23680578,HXDOUUHARCBYLF-VNUFCWELSA-N,False
K1:MJF4JAT10B,1,.ALPHA.-LACTOSE,unii-record-is-a-different-substance,EWQ57Q8I5X,GUBGYTABKSRVRQ-XLOQQCSPSA-N,104938,WSVLPVUVIUVCRA-KPKNDVKVSA-N,False
K1:MK831RYX9D,3,UT-231B Free Base,unii-record-is-a-different-substance,86R4PEJ40Z,BBIRATBJZBAXFS-ZOBORPQBSA-N,9802483,DZRQMHSNVNTFAQ-IVGJVWKCSA-N,False
K1:MKF129JIZX,1,Rose Bengal I-131,unii-record-is-a-different-substance,24I7KUI7MK,VDNLFJGJEQUWRB-CJXAGYTBSA-N,23725011,UWBXIFCTIZXXLS-SZIYIJPFSA-L,False
K1:MM6384NG73,2,Carbenoxolone,unii-record-is-a-different-substance,F1MP7242Z5,OBZHEBDUNPOCJG-WBXJDKIVSA-N,636402,BQENDLAVTKRQMS-SBBGFIFASA-L,False
K1:MPQ53A9F5C,3,Pangamic Acid,unii-record-is-a-different-substance,492G10Q871,ZQTHOIGMSJMBLM-BUJSFMDZSA-N,76966485,JWLAOERSRUNGEF-JQVJEGKNSA-L,False
K1:MRK240IY2L,2,Azathioprine,unii-record-is-a-different-substance,AM94R510MS,LMEKQMALGUDUQG-UHFFFAOYSA-N,11529527,WISNYKIQFMKSDQ-UHFFFAOYSA-N,False
K1:MRL3739G66,2,Oxodotreotide,unii-record-is-a-different-substance,9L17Y0H71P,QVFLVLMYXXNJDT-CSBVGUNJSA-N,131634491,XBJPSVQFCQFGDC-WSCOIBMGSA-K,False
K1:MU72812GK0,1,Creatine,unii-record-is-a-different-substance,2C6J3S7YGJ,CVSVTCORWBXHQV-UHFFFAOYSA-N,9817296,SFCXZJXAXDZIGW-UHFFFAOYSA-L,False
K1:MUZ9585Y7B,2,Estramustine Phosphate,unii-record-is-a-different-substance,75F375MT2N,ADFOJJHRTBFFOF-RBRWEJTLSA-N,23725080,OAIHMBRTKDWZQG-WFVUJJAZSA-L,False
K1:MW2AIJ8USP,3,Elubrixin,unii-record-is-a-different-substance,13FVR7WD4P,YQYFEGTYCUQBEI-UHFFFAOYSA-N,23634419,CJAUWWGOABMMJX-UHFFFAOYSA-N,False
K1:MWI54OUA12,3,Vercirnon,unii-record-is-a-different-substance,9NQF0M8R0M,JRWROCIMSDXGOZ-UHFFFAOYSA-N,71300757,NKNHYMXTVRJZBC-YBZPVFAISA-M,False
K1:MY89F08K5D,3,Lobeglitazone,unii-record-is-a-different-substance,95C712E83P,CHHXEZSCHQVSRE-UHFFFAOYSA-N,15951505,IFBYQAMJTBOBHB-UHFFFAOYSA-N,False
K1:MYW1X5CO9S,3,Beclabuvir,unii-record-is-a-different-substance,3KU5345YJF,ZTTKEBYSXUCBSE-QDFUAKMASA-N,72722244,IHXVACFNNPBRLK-OZSFMWOHSA-N,False
K1:MZ1IW7Q79D,2,Valaciclovir,unii-record-is-a-different-substance,G447S0T1VC,HDOVUKNUBWVHOX-QMMMGPOBSA-N,135398741,ZCDDBUOENGJMLV-QRPNPIFTSA-N,False
K1:N09QLW5PXU,3,Cetocycline,unii-record-differs-no-exact-structure,N09QLW5PXU,IRCLZBUBOWPFCH-ONJZCGHCSA-N,71402,LUYXWZOOMKBUMB-ONJZCGHCSA-N,False
K1:N0JWC7RO00,3,Povorcitinib,unii-record-is-a-different-substance,MLO3DS9COC,MSGYSFWCPOBHEV-AWEZNQCLSA-N,86280671,XUQIWHXYCLHHCN-UQKRIMTDSA-N,False
K1:N21FAR7B4S,2,Apomorphine,unii-record-is-a-different-substance,F39049Y068,VMWNQDUVQKEIOC-CYBMUJFWSA-N,107882,CXWQXGNFZLHLHQ-DPFCLETOSA-N,False
K1:N24015WC6D,3,Atevirdine,unii-record-is-a-different-substance,A948D8673W,UCPOMLWZWRTIAA-UHFFFAOYSA-N,60847,HKPKBPALSLUFFM-UHFFFAOYSA-N,False
K1:N2GI8B1GK7,2,Cefotaxime,unii-record-is-a-different-substance,258J72S7TZ,GPRBEKHLDVQUJE-QSWIMTSFSA-N,10695961,AZZMGZXNTDTSME-JUZDKLSSSA-M,False
K1:N3D6TG58NI,1,Thioridazine,unii-record-is-a-different-substance,4WCI67NK8M,KLBQZWRITKRQQV-UHFFFAOYSA-N,66062,NZFNXWQNBYZDAQ-UHFFFAOYSA-N,False
K1:N3PA6559FT,1,Esomeprazole,unii-record-is-a-different-substance,36H71644EQ,SUBDBMMJDZJVOS-DEOSSOPVSA-N,17747012,DBOUSUONOXEWHU-VCKZSRROSA-N,False
K1:N3RQ532IUT,2,Amiodarone,unii-record-is-a-different-substance,976728SY6Z,IYIKLHRQXLHMJQ-UHFFFAOYSA-N,441325,ITPDYQOUSLNIHG-UHFFFAOYSA-N,False
K1:N456Q41XF9,3,Hexasonium,unii-record-is-a-different-substance,1X8AK2Z46B,NRZPIZQZOQMVFZ-UHFFFAOYSA-N,71525,LZXCSAFKUYXBTJ-UHFFFAOYSA-M,False
K1:N4K14YGM3J,2,Acamprosate,unii-record-is-a-different-substance,59375N1D0U,AFCGFAGUEYAMAO-UHFFFAOYSA-N,155434,BUVGWDNTAWHSKI-UHFFFAOYSA-L,False
K1:N6KNE1QA9O,3,Obidoxime,unii-record-is-a-different-substance,3HXR312Z9M,HIGRLDNHDGYWQJ-UHFFFAOYSA-P,135566074,ZIFJVJZWVSPZLE-UHFFFAOYSA-N,False
K1:N7EUC1T9L2,3,Dimethiodal,unii-record-is-a-different-substance,F6Z53YN55N,RVIRCOIWERMNCC-UHFFFAOYSA-N,23677985,BPILDHPJSYVNAF-UHFFFAOYSA-M,False
K1:N7T15V1FUY,1,Setmelanotide,unii-record-is-a-different-substance,224I1W20I7,HDHDTKMUACZDAA-PHNIDTBTSA-N,155491122,PILXXDANZBQUJH-AKVBKPKISA-N,False
K1:N7U69T4SZR,2,Olanzapine,unii-record-is-a-different-substance,BC164W3V2U,KVWDHTXUZHCGIO-UHFFFAOYSA-N,135524955,CQCVGXWYFQCZKX-UHFFFAOYSA-N,False
K1:N8L5XUF382,3,Feniodium,unii-record-is-a-different-substance,L32B98BGJS,YIQHETKPLWWHBD-UHFFFAOYSA-N,36854,VWMVVFFLQCUGKR-UHFFFAOYSA-M,False
K1:N8ONU3L3PG,2,Terbutaline,unii-record-is-a-different-substance,576PU70Y8E,XWTYSIMOBUGWOL-UHFFFAOYSA-N,441334,KFVSLSTULZVNPG-UHFFFAOYSA-N,False
K1:N919E46723,3,Phosphonoacetic Acid,unii-record-is-a-different-substance,BY5RLE340B,XUYJLQHKOGNDPB-UHFFFAOYSA-N,20055354,AABSNGAQFNHPMF-UHFFFAOYSA-L,False
K1:N9A0A0R9S8,2,Trimetazidine,unii-record-is-a-different-substance,48V6723Z1P,UHWVSEOVJBQKBE-UHFFFAOYSA-N,83201,VYFLPFGUVGMBEP-UHFFFAOYSA-N,False
K1:N9I9HDB855,2,Dihydrocodeine,unii-record-is-a-different-substance,8LXS95BSA9,RBOXVHNMENFORY-DNJOTXNNSA-N,5492624,ZGSZBVAEVPSPFM-HYTSPMEMSA-N,False
K1:N9N6RK0CBN,3,TAK-418 Free Base,unii-record-is-a-different-substance,LVM0PK6IHG,QZNGFWQWWSECMG-HUUCEWRRSA-N,118432651,LEEWMGOHGNRDKC-CTHHTMFSSA-N,False
K1:N9VK9ZO25E,3,Gantacurium,unii-record-is-a-different-substance,LEY8QK99UR,ZQLDXCSTJFLRPY-RWBXLJKRSA-N,10772467,SDIFKXLSGXCGEN-WJUBNSBASA-L,False
K1:N9YNS0M02X,1,Acetylcholine,unii-record-is-a-different-substance,AF73293C2R,OIPILFWXSMYKGL-UHFFFAOYSA-N,6060,JUGOREOARAHOCO-UHFFFAOYSA-M,False
K1:NA1U919MRO,2,Difelikefalin,unii-record-is-a-different-substance,0P70AR5BYB,FWMNVWWHGCHHJJ-SKKKGAJSSA-N,91864509,MZWHRPKAHCWTOI-KGURMGBCSA-N,False
K1:NDP0H8E844,1,Depreotide,unii-record-is-a-different-substance,9M48M2SF02,XXXSJQLZVNKRKX-YQRDHHIGSA-N,72941733,MCEOYGQHDKBYFT-KTABZWLNSA-N,False
K1:NDU3J18APO,1,Edoxaban,unii-record-is-a-different-substance,32W99UE810,HGVDHZBSSITLCT-JLJPHGGASA-N,44610678,ZLFZITWZOYXXAW-QXXZOGQOSA-N,False
K1:NEJ1158278,3,Diponium,unii-record-is-a-different-substance,977A8K11XO,GDMZQNKKYVYOBJ-UHFFFAOYSA-N,71809,ADZXDFALMZGPTN-UHFFFAOYSA-M,False
K1:NG99554ANW,2,Desvenlafaxine,unii-record-is-a-different-substance,ATX24E9M6L,KYYIDSXMWOZKMP-UHFFFAOYSA-N,13520322,SQTJDJZCPOSWSC-WLHGVMLRSA-N,False
K1:NGO10K751P,2,Tipiracil,unii-record-is-a-different-substance,4H59KLQ0A4,QQHMKNYGKVVGCZ-UHFFFAOYSA-N,9903778,KGHYQYACJRXCAT-UHFFFAOYSA-N,False
K1:NGO5O9Q6RG,3,Lapemelanotide Zapixetan,unii-record-is-a-different-substance,GJE2VT7WLR,ZBAOCGPGBOMFNE-FMWPZJGPSA-N,172866299,REHVOBCVCVEVSO-TZTLFQJDSA-L,False
K1:NID67T2471,3,Mequitamium,unii-record-is-a-different-substance,50D69ZKZ7M,LRHZGVSONLULIX-UHFFFAOYSA-N,72028,SWVANDLDSRKJFI-UHFFFAOYSA-M,False
K1:NLE429IZUC,2,Rolapitant,unii-record-is-a-different-substance,57O5S1QSAQ,FIVSJYGQAIEMOC-ZGNKEGEESA-N,16203739,GZQWMYVDLCUBQX-WVZIYJGPSA-N,False
K1:NNU2O4609D,2,Entecavir Anhydrous,unii-record-is-a-different-substance,5968Y6H45M,QDGZDCVAUDNJFG-FXQIFTODSA-N,135526609,YXPVEXCTPGULBZ-WQYNNSOESA-N,False
K1:NQO8R319LY,1,Difenidol,unii-record-is-a-different-substance,DG355XWQ4T,OGAKLTJNUQRZJU-UHFFFAOYSA-N,66266,AVZIYZHXZAYGJS-UHFFFAOYSA-N,False
K1:NQU9IPY4K9,3,Cediranib,unii-record-is-a-different-substance,68AYS9A614,XXJWYDDUDKYVKI-UHFFFAOYSA-N,11226834,JRMGHBVACUJCRP-BTJKTKAUSA-N,False
K1:NS6Q291771,2,Isosulfan Blue Inner Salt,unii-record-is-a-different-substance,39N9K8S2A4,YFKDCGWIINMRQY-UHFFFAOYSA-N,50108,NLUFDZBOHMOBOE-UHFFFAOYSA-M,False
K1:NUG9P5GWZB,1,Teglarinad,unii-record-is-a-different-substance,D6V5QYX9MZ,RXXJCNMVVRGOJB-UHFFFAOYSA-O,9961434,DAHMXVAETAAQOZ-UHFFFAOYSA-N,False
K1:NUV44L116D,2,Clomipramine,unii-record-is-a-different-substance,2LXW0L6GWJ,GDLIGKIOYRNHDA-UHFFFAOYSA-N,68539,WIMWMKZEIBHDTH-UHFFFAOYSA-N,False
K1:NV32768L81,3,ADU-S100 Free Acid,unii-record-differs-no-exact-structure,FMW9ZVF53N,IZJJFUQKKZFVLH-YBVMPXGUSA-N,135390762,GDWOOOCBNOMMTL-QYUKNOIISA-L,False
K1:NW1291F1W8,2,Doxazosin,unii-record-is-a-different-substance,86P6PQK0MU,RUZYUOTYCVRMRZ-UHFFFAOYSA-N,62978,VJECBOKJABCYMF-UHFFFAOYSA-N,False
K1:O0FY926GMK,3,Dipeptide Diaminobutyroyl Benzylamide,unii-record-is-a-different-substance,38H206R00R,CTUFKZFWHRPQEC-HOTGVXAUSA-N,71465152,HSUGRPOJOBRRBK-SXBSVMRRSA-N,False
K1:O0ZR1R6RZ2,2,Betaxolol,unii-record-is-a-different-substance,6X97D2XT0O,NWIUTZDMDHAVTP-UHFFFAOYSA-N,107952,CHDPSNLJFOQTRK-UHFFFAOYSA-N,False
K1:O3FX965V0I,1,Acetazolamide,unii-record-is-a-different-substance,429ZT169UH,BZKPWHYZMXOIDC-UHFFFAOYSA-N,13290219,MRSXAJAOWWFZJJ-UHFFFAOYSA-M,False
K1:O3G618B085,3,Troxonium,unii-record-is-a-different-substance,02X87P827K,UDKQGBNUPIFBSJ-UHFFFAOYSA-N,11756111,LZMHPQDAYHVLMG-UHFFFAOYSA-M,False
K1:O3HFV0VQ36,3,AFP-464 FREE BASE,unii-record-is-a-different-substance,73JNH95XPX,WHWJKUICJXPKFQ-ZDUSSCGKSA-N,21144069,FDQJDUBLCBZBCQ-GXKRWWSZSA-N,False
K1:O408N561GF,2,Phenelzine,unii-record-is-a-different-substance,2681D7P965,RMUCZJUITONUFY-UHFFFAOYSA-N,61100,RXBKMJIPNDOHFR-UHFFFAOYSA-N,False
K1:O4BT6C02M2,3,Zetomipzomib,unii-record-is-a-different-substance,N0CK0R203F,GHYOCDFICYLMRF-UTIIJYGPSA-N,162640583,HVKAUVYFVFFXLW-MTOCQVLVSA-N,False
K1:O4L1XPO44W,2,Fluvoxamine,unii-record-is-a-different-substance,5LGN83G74V,CJOFXWAVKWHTFT-XSFVSMFZSA-N,9560989,LFMYNZPAVPMEGP-PIDGMYBPSA-N,False
K1:O5CB12L4FN,1,Diazoxide,unii-record-is-a-different-substance,2U8NRZ7P8L,GDLBFKVLRPITMI-UHFFFAOYSA-N,25014811,YLLWQNAEYILHLV-UHFFFAOYSA-N,False
K1:O5TNM5N07U,1,Duloxetine,unii-record-is-a-different-substance,9044SC542W,ZEUITGRIYCTCEM-KRWDZBQOSA-N,60834,BFFSMCNJSOPUAY-LMOVPXPDSA-N,False
K1:O6X5QGC2VB,2,Cloxacillin,unii-record-is-a-different-substance,65LCB00B4Y,LQOLIRLGBULYKD-JKIFEVAISA-N,23675743,KCUWTKOTPIUBRI-VICXVTCVSA-M,False
K1:O77D636VYN,2,Procaine Merethoxylline,unii-record-is-a-different-substance,O77D636VYN,HOYXNJIDDSNBQN-UHFFFAOYSA-N,72710718,XRCLWOYOVQUZLE-UHFFFAOYSA-M,False
K1:O7DRJ6R4DW,2,TEDIZOLID PHOSPHATE,unii-record-is-a-different-substance,0SVV6ZD7JQ,QCGUSIANLFXSGE-GFCCVEGCSA-N,11477442,UAIJRGWLKLRQAH-CURYUGHLSA-L,False
K1:O9MIA842K9,3,BILIVERDIN,unii-record-differs-no-exact-structure,O9MIA842K9,QBUVFDKTZJNUPP-BBROENKCSA-N,5280353,RCNSAJSGRJSBKK-NSQVQWHSSA-N,False
K1:OBL58JN025,2,Caprylic Acid,unii-record-is-a-different-substance,9XTM81VK2B,WWZKQHOCKIZLMA-UHFFFAOYSA-N,23664772,BYKRNSHANADUFY-UHFFFAOYSA-M,False
K1:OC71PP0F89,3,Exatecan,unii-record-is-a-different-substance,D2VJ1CC26Q,ZVYVPGLRVWUPMP-FYSMJZIKSA-N,151114,FXQZOHBMBQTBMJ-MWPGLPCQSA-N,False
K1:OCY3U280Y3,2,Argatroban Anhydrous,unii-record-is-a-different-substance,IY90U61Z3S,KXNPVXPOPUZYGB-IOVMHBDKSA-N,92721,AIEZTKLTLCMZIA-CZSXTPSTSA-N,False
K1:ODN00F2SJG,3,Sancycline,unii-record-differs-no-exact-structure,ODN00F2SJG,XDVCLKFLRAWGIT-ADOAZJKMSA-N,54688686,MTCQOMXDZUULRV-ADOAZJKMSA-N,False
K1:ODU3ZAZ94J,2,Zavegepant,unii-record-is-a-different-substance,000QCM6HAL,JJVAPHYEOZSKJZ-JGCGQSQUSA-N,134819878,VQDUWCSSPSOSNA-RYWNGCACSA-N,False
K1:OEP8JJ3OZR,3,Nemiralisib,unii-record-is-a-different-substance,II4WQU7U3O,MCIDWGZGWVSZMK-UHFFFAOYSA-N,49784084,GECUEJGEJLAXQA-UHFFFAOYSA-N,False
K1:OG645J8RVW,2,Pirbuterol,unii-record-is-a-different-substance,1EH73XKR9N,VQDBNKDJNJQRDG-UHFFFAOYSA-N,171674,QSXMZJGGEWYVCN-UHFFFAOYSA-N,False
K1:OGG85SX4E4,2,Imipramine,unii-record-is-a-different-substance,BKE5Q1J60U,BCGWQEUPMDMJNV-UHFFFAOYSA-N,8228,XZZXIYZZBJDEEP-UHFFFAOYSA-N,False
K1:OIC9M646C5,3,Dimethisterone Anhydrous,unii-record-is-a-different-substance,K4MZ02M175,LVHOURKCKUYIGK-RGUJTQARSA-N,65320,REHJTMDOJHAPJV-IVTQUDKZSA-N,False
K1:OM90ZUW7M1,2,Ticlopidine,unii-record-is-a-different-substance,A1L4914FMF,PHWBOXQYWZNQIN-UHFFFAOYSA-N,65335,MTKNGOHFNXIVOS-UHFFFAOYSA-N,False
K1:ONW3LB39P7,1,Mepenzolate,unii-record-is-a-different-substance,APX8D32IX1,GKNPSSNBBWDAGH-UHFFFAOYSA-N,6461,JRRNZNSGDSFFIR-UHFFFAOYSA-M,False
K1:OYY3447OMC,2,Pamidronic acid,unii-record-is-a-different-substance,8742T8ZQZA,WRUUGTRCQOWXEG-UHFFFAOYSA-N,60342,CZYWHNTUXNGDGR-UHFFFAOYSA-L,False
K1:OZG7J613HK,2,Gadoquatrane,unii-record-is-a-different-substance,OZG7J613HK,GRUSEDJNCGEZSH-UHFFFAOYSA-N,156596411,HGIZCBUSWUYZEQ-UHFFFAOYSA-B,False
K1:P0078O25A9,2,Secbutabarbital,unii-record-is-a-different-substance,9WTD50I918,ZRIHAIZYIMGOAB-UHFFFAOYSA-N,23695352,QORQZMBCPRBCAB-UHFFFAOYSA-M,False
K1:P10582JYYK,2,Remifentanil,unii-record-is-a-different-substance,5V444H5WIC,ZTVQQQVZCWLTDF-UHFFFAOYSA-N,60814,WFBMIPUMYUHANP-UHFFFAOYSA-N,False
K1:P12R69543A,3,Branaplam,unii-record-is-a-different-substance,317C6VX21O,STWTUEAWRAIWJG-UHFFFAOYSA-N,135565041,XJIMIVJABPKGIY-UHFFFAOYSA-N,False
K1:P28BIW0UTB,1,Fodipir,unii-record-is-a-different-substance,129FW80TG4,SQKUFYLUXROIFM-UHFFFAOYSA-N,146019693,BENFPBJLMUIGGD-UHFFFAOYSA-I,False
K1:P2TH1XYZ84,2,Iobenguane I-123,unii-record-is-a-different-substance,23X1185WBO,PDWUPXJEEYOOTR-IUAIQHPESA-N,56840904,XNACDNPGABUBFR-FKNPGSCZSA-N,False
K1:P3Y6XJA2D1,3,Tolonium,unii-record-differs-no-exact-structure,15XUH0X66N,RQNADZJRELIICT-UHFFFAOYSA-N,7083,GEDVVYWLPUPJJZ-UHFFFAOYSA-N,False
K1:P6629XE33T,1,Dilevalol,unii-record-is-a-different-substance,O5OBT75D2C,SGUAFYQXFOLMHL-ACJLOTCBSA-N,636407,WQVZLXWQESQGIF-WJKBNZMCSA-N,False
K1:P712T71Q3T,3,Monophosphothiamine,unii-record-is-a-different-substance,P712T71Q3T,HZSAJDVWZRBGIF-UHFFFAOYSA-O,10761,GUGWNSHJDUEHNJ-UHFFFAOYSA-N,False
K1:P7MU9UTP52,2,Pralidoxime,unii-record-is-a-different-substance,8ZGS5FTO5L,JBKPUQTUERUYQE-UHFFFAOYSA-O,135747268,HIGSLXSBYYMVKI-UHFFFAOYSA-N,False
K1:P80AL8J7ZP,1,Balsalazide,unii-record-differs-no-exact-structure,1XL6BJI034,IPOKCKJONYRRHP-FMQUCBEESA-N,135414247,XDCNKOBSQURQOZ-UHFFFAOYSA-L,False
K1:P81Q6V85NP,2,Cevimeline Hydrochloride,unii-record-is-a-different-substance,P81Q6V85NP,WUTYZMFRCNBCHQ-WPRPVWTQSA-N,73416227,ZSTLCHCDLIUXJE-ZGBAEQJLSA-N,False
K1:P936YA152N,1,Cefpiramide,unii-record-is-a-different-substance,137KB7GYKB,PWAUCHMQEXVFJR-PMAPCBKXSA-N,23663969,RIWWMGQFMUUYIY-ALLHVENQSA-M,False
K1:P97OGJ7L1L,1,Methylhomatropine,unii-record-differs-no-exact-structure,68JRS2HC1C,WKWOJBUWWZTUQV-SPUOUPEWSA-N,10429215,FUFVKLQESJNNAN-ZZJGABIISA-M,False
K1:P9G3CKZ4P5,2,Ganciclovir,unii-record-is-a-different-substance,02L083W284,IRSCQMHQWWYFCW-UHFFFAOYSA-N,23707495,JJICLMJFIKGAAU-UHFFFAOYSA-M,False
K1:PDQ3ME68U3,3,Amibegron,unii-record-is-a-different-substance,N910CJ679E,RDJQCOBTKKAQAH-FPOVZHCZSA-N,121888,NQIZCDQCNYCVAS-RQBPZYBGSA-N,False
K1:PE952ANF83,3,Uproleselan,unii-record-is-a-different-substance,17ZJN0Q4CJ,LYSYOXNOOPBOSC-NGSKMYNLSA-N,129900385,PXEZBPFEQYCSGD-CVDXTIKBSA-M,False
K1:PHR838Y52L,2,Troclosene,unii-record-is-a-different-substance,8A85D111P0,CEJLBZWIKQJOAT-UHFFFAOYSA-N,517106,IFIDXBCRSWOUSB-UHFFFAOYSA-M,False
K1:PKI06M3IW0,1,Rivastigmine,unii-record-is-a-different-substance,9IY2357JPE,XSVMFMHYUFZWBK-NSHDSACASA-N,6918078,GWHQHAUAXRMMOT-MBANBULQSA-N,False
K1:PKK6MUZ20G,2,Mercaptopurine Anhydrous,unii-record-is-a-different-substance,E7WED276I5,GLVAUDGFNGKCSF-UHFFFAOYSA-N,2724350,WFFQYWAAEWLHJC-UHFFFAOYSA-N,False
K1:PLG39H7695,3,Paraquat,unii-record-is-a-different-substance,2KZ83GSS73,INFDPOAKFNIJBF-UHFFFAOYSA-N,15938,FIKAKWIAUPDISJ-UHFFFAOYSA-L,False
K1:PM765BVW4Z,3,RSM-932A CATION,unii-record-is-a-different-substance,KC1UXA6R4Z,QGYGTMZEJNOHNU-UHFFFAOYSA-N,11239948,DGBVSSXGHKAASQ-UHFFFAOYSA-L,False
K1:PN03VLW8WV,3,A-216546 Free Base,unii-record-is-a-different-substance,T82925JPLC,OAEWNSKRLBVVBV-QSEAXJEQSA-N,71587660,KMKKFZCVBRAWNX-KQQHTNMISA-N,False
K1:PO2WK2AK2T,3,Hexopyrronium,unii-record-is-a-different-substance,AP73B5SGYV,NEFZSDAFBFJUNW-UHFFFAOYSA-N,19512,YEVVXURMULIHJU-UHFFFAOYSA-M,False
K1:PPP8783IQ1,2,Technetium TC-99M Pertechnetate,unii-record-is-a-different-substance,PPP8783IQ1,UTQISYNNAQMRBN-RCUQKECRSA-M,9570376,FXUHHSACBOWLSP-RCUQKECRSA-N,False
K1:PQ3P6082I5,3,Pipacycline,unii-record-differs-no-exact-structure,PQ3P6082I5,XATZHCXBMKRRDO-REHNUXHNSA-N,54686184,RAUQZDNDLCIQFJ-REHNUXHNSA-N,False
K1:PQ6CK8PD0R,1,Ascorbic acid,unii-record-is-a-different-substance,0N1G678593,CIWBSHSKHKDKBQ-JLAZNSOCSA-N,54682511,AIOKQVJVNPDJKA-ZZMNMWMASA-L,False
K1:PQ7XM37MVW,3,IKT-001PRO Cation,unii-record-is-a-different-substance,WQJ8L8YJ7U,LDGNUHRHJMYMRG-UHFFFAOYSA-O,165411955,AHMIHOJUHMAHFF-UHFFFAOYSA-N,False
K1:PR834Q503T,1,Ergotamine,unii-record-is-a-different-substance,MRU5XH3B48,XCGSFFUVFURLIX-VFGNJEKYSA-N,9787,CJMJLDQKTOJACI-BGQAIRJTSA-N,False
K1:PSA33KO9WA,2,Durlobactam,unii-record-is-a-different-substance,F78MDZ9CW9,BISPBXFUKNXOQY-RITPCOANSA-N,89851851,WHHNOICWPZIYKI-IBTYICNHSA-M,False
K1:PV866VZU2U,2,"1,1-CYCLOBUTANEDICARBOXYLIC Acid",unii-record-is-a-different-substance,BG3F62OND5,CCQPAEQGAVNNIA-UHFFFAOYSA-N,10339178,OLESAACUTLOWQZ-UHFFFAOYSA-L,False
K1:PX665RAA3H,2,Ensitrelvir,unii-record-is-a-different-substance,3DAH6L5LL9,QMPBBNUOBOFBFS-UHFFFAOYSA-N,162623410,FBOCUALVLIWPNQ-WLHGVMLRSA-N,False
K1:PXO9B4983I,3,Bephenium,unii-record-is-a-different-substance,47RU9546DX,AVWWVJUMXRXPNF-UHFFFAOYSA-N,54678490,PMPQCPQAHTXCDK-UHFFFAOYSA-M,False
K1:PXW8U3YXDV,2,Buserelin,unii-record-is-a-different-substance,13U86G7YSP,CUWODFFVMXJOKD-UVLQAERKSA-N,50224,PYMDEDHDQYLBRT-DRIHCAFSSA-N,False
