key,tier,displayName,has_unii,has_inchikey,is_combination
K1:12F08874Y7,3,Citrus Paradisi Seed,True,False,False
K1:12M71ST1GZ,2,Secale Cereale Whole,True,False,False
K1:12MCS4H09N,2,Quince,True,False,False
K1:12PYH0FTU9,1,Lecanemab,True,False,False
K1:12PYH0FTU9#irmb,2,Lecanemab-Irmb,True,False,False
K1:12R66419FZ,3,GALINPEPIMUT-S,True,False,False
K1:12SEC09GR1,2,Bos Taurus Tonsil,True,False,False
K1:12U14K0SR5,3,PLUTAVIMAB,True,False,False
K1:12ZC3K09X7#tuna,3,Yellowfin Tuna,True,False,False
K1:1314JZ2X6W,2,Influenza B Virus,True,False,False
K1:1341ZC68MK,2,Mentha Suaveolens Leaf,True,False,False
K1:1351PE5UGS,2,Elotuzumab,True,False,False
K1:137PC46F89,3,Epimedium Grandiflorum Top,True,False,False
K1:13811K7P3X,3,"Casein, Emmental Cultured",True,False,False
K1:138LUT2DWV,3,Cauliflower,True,False,False
K1:138TJ2U1SD,3,Issatchenkia Orientalis Whole,True,False,False
K1:13H90KC831,3,VIAGENPUMATUCEL-L,True,False,False
K1:13KFG30UBR,3,Iva Axillaris Pollen,True,False,False
K1:13TE483N5I,2,Wine,True,False,False
K1:13U9R5J3WL,2,NEDOSIRAN,True,False,False
K1:13ZEQ1M5ML,3,DIVOZILIMAB,True,False,False
K1:1433F1I86N,2,Antimony Pentasulfide,True,True,False
K1:147AL91LPR,2,Ilex Aquifolium Fruiting Top,True,False,False
K1:14BZI1Z096,3,Ranunculus Glacialis Whole,True,False,False
K1:14WE3Z92C4,3,VIS-410,True,False,False
K1:14ZY3JP7M6,2,Helicobacter Pylori DNA,True,False,False
K1:151F45R21P,3,Parthenium Hysterophorus,True,False,False
K1:1534K8653J,1,Gluten,True,False,False
K1:15430747KF,3,Streptomyces Fradiae,True,False,False
K1:154QC2322L,3,Betula Pubescens Whole,True,False,False
K1:1564HD0N96,3,Felis Catus Hair,True,False,False
K1:1568H6A58U,3,Glembatumumab vedotin,True,False,False
K1:15B0523P5L,1,Naftazone,True,True,False
K1:15C2VL427D,2,Aflibercept,True,False,False
K1:15C2VL427D#abzv,2,Aflibercept-Abzv,True,False,False
K1:15C2VL427D#ayyh,2,Aflibercept-Ayyh,True,False,False
K1:15C2VL427D#boav,2,Aflibercept-Boav,True,False,False
K1:15C2VL427D#jbvf,2,Aflibercept-Jbvf,True,False,False
K1:15C2VL427D#mrbb,2,Aflibercept-Mrbb,True,False,False
K1:15C2VL427D#yszy,2,Aflibercept-Yszy,True,False,False
K1:15E04LZ9CT,3,Enterococcus Faecalis,True,False,False
K1:15E7C67EE8,3,Laminaria Digitata,True,False,False
K1:15FAZ725S0,3,Lutikizumab,True,False,False
K1:15I0LMG04F,3,Hymetellose (17000 MPA.S),True,False,False
K1:15L060HV8H,3,Juniperus Osteosperma Pollen,True,False,False
K1:15O91A27I5,3,Eldelumab,True,False,False
K1:15UQ94PT4P,2,Darbepoetin alfa,True,False,False
K1:15V0BLB71G,3,Apium Graveolens Whole,True,False,False
K1:15W490729X,3,Prevotella Intermedia,True,False,False
K1:15W81V867R,3,Rhodotorula Rubra,True,False,False
K1:15XI414745,3,Anser Anser Feather,True,False,False
K1:1685PBD1HF,2,Lithium Iodate,True,True,False
K1:168S4EO8YJ,3,Ascophyllum Nodosum,True,False,False
K1:1699G8679Z,2,Sodium Polystyrene Sulfonate,True,False,False
K1:16D08B0B9N,2,Erigeron Canadensis,True,False,False
K1:16I9IX46F2,3,Human Herpesvirus 8,True,False,False
K1:16M9MK8C4W,3,Capra Hircus Hair,True,False,False
K1:16Z04YR6FK,3,Citrobacter Freundii,True,False,False
K1:1724UJB90B,3,Iodine (131i) derlotuximab biotin,True,False,False
K1:1756681479,3,Diaminopyrimidine Oxide,True,True,False
K1:175F461W10,2,Cynodon Dactylon Pollen,True,False,False
K1:17A930VR0G,2,Adonis Vernalis Flowering Top,True,False,False
K1:17B4I9SE7R,2,Calotropis Gigantea,True,False,False
K1:17C83BVV62,3,Losatuxizumab vedotin,True,False,False
K1:17Q05812N1,3,Pinus Nigra Pollen,True,False,False
K1:17RH99LQ7G,2,Mucor Racemosus,True,False,False
K1:17RNR4H479,3,Beroctocog alfa,True,False,False
K1:181JI0338P,3,Ruta Graveolens Whole,True,False,False
K1:181UPT812X,3,Larcaviximab,True,False,False
K1:1824QUA0U3,3,Fraxinus Excelsior Pollen,True,False,False
K1:1842H27PGA,3,Pheretima Aspergillum,True,False,False
K1:184QRS62JD,1,Polidexide sulfate,True,False,False
K1:1891LE191T,3,Shrimp,True,False,False
K1:18AP231HUP,3,Tegavivint,True,True,False
K1:18E7415PXQ,2,Calendula Officinalis Flowering Top,True,False,False
K1:18J93016IT,3,Betula Pendula Whole,True,False,False
K1:18X4G0SE73,3,Melia Azedarach Whole,True,False,False
K1:190Q9MB3U3,2,Bos Taurus Spleen,True,False,False
K1:1911H0X9KJ,3,Nerelimomab,True,False,False
K1:192426I5JU,2,Erythranthe Guttata Flowering Top,True,False,False
K1:1948X6KEG3,3,Babesia Microti,True,False,False
K1:197B3Q7T5Q,1,Veratrum Viride Root,True,False,False
K1:19988ORO24,2,Field Mushroom,True,False,False
K1:199I7J3JIV,3,Trichophyton Mentagrophytes,True,False,False
K1:19AH1RAF4M,3,Lavandula Angustifolia Flower,True,False,False
K1:19FUJ2C58T,1,Ginkgo,True,False,False
K1:19GWB0JENH,2,Prunus Persica Flower,True,False,False
K1:19MU22KQ26,3,Picrorhiza Kurroa Whole,True,False,False
K1:19Q34QZ03Z,3,Populus Trichocarpa Whole,True,False,False
K1:19RAD88E6O,2,Thuja Occidentalis Bark,True,False,False
K1:1A0769Q0NA,3,Rhopalurus Princeps Venom,True,False,False
K1:1A3CS89UKD,3,Ligustrum Lucidum Seed,True,False,False
K1:1A64QN2D2F,1,Shiitake Mushroom,True,False,False
K1:1ADB65P1KK,1,Donanemab,True,False,False
K1:1ADB65P1KK#azbt,2,Donanemab-Azbt,True,False,False
K1:1AEY1M553N,2,Mentha Arvensis Leaf Oil,True,False,False
K1:1AIQ625714,3,Nadecnemab,True,False,False
K1:1AKM860CX4,2,Daphne Mezereum Whole,True,False,False
K1:1AWP0DKL4I,3,Human Hair,True,False,False
K1:1AY63T2BE2,2,BEDINVETMAB,True,False,False
K1:1B1CMC06QJ,3,Quercus Robur Wood,True,False,False
K1:1B341042F5,3,Ecogramostim,True,False,False
K1:1B56C968OA,2,Becaplermin,True,False,False
K1:1B5FPI42EN,2,Sennosides A And B,True,False,False
K1:1BEM3U6LQQ,3,Rehmannia Glutinosa Root,True,False,False
K1:1BTG48T6EA,3,Iva Angustifolia Whole,True,False,False
K1:1BV28146ZR,3,Juglans Nigra Pollen,True,False,False
K1:1C89KKC04E,2,Kerosene,True,False,False
K1:1C8T78BD9Q,3,Sus Scrofa Meniscus,True,False,False
K1:1CTB7R80VI,3,Harpagophytum Zeyheri Root,True,False,False
K1:1D1F7UG35J,3,Clivatuzumab tetraxetan,True,False,False
K1:1D57NC901Z,3,Coramitug,True,False,False
K1:1D5HJN5DG4,3,Epimedium Brevicornu Top,True,False,False
K1:1DBN9N0FWJ,2,Prunus Dulcis Flower,True,False,False
K1:1DI56QDM62,3,"Lecithin, Soybean",True,False,False
K1:1DP6Y6B65Z,2,Equisetum Arvense Top,True,False,False
K1:1E55T9OY5I,3,DHES-0815A,True,False,False
K1:1EF190B6M7,2,PLASMINOGEN,True,False,False
K1:1EP6R5562J,3,Shigella Dysenteriae,True,False,False
K1:1EU532DCW4,3,Monascus Purpureus,True,False,False
K1:1F8KS5O261,3,Mitogillin,True,False,False
K1:1F8VIW1479,3,Cola Acuminata Seed,True,False,False
K1:1FCM16V0FV,3,Gallus Gallus Feather,True,False,False
K1:1FEP5O76SH,3,Milodistim,True,False,False
K1:1FG47O9LG5,3,Corchorus Olitorius Leaf,True,False,False
K1:1FH355G8HF,3,Fraxinus Latifolia Pollen,True,False,False
K1:1FHM3D7Z49,3,TELITACICEPT,True,False,False
K1:1FKD81GIZJ,2,Cholera Enterotoxin Subunit B,True,False,False
K1:1FQ2RY5YHH,2,Patiromer,True,False,False
K1:1FRN2L336T,3,Black Cardamom,True,False,False
K1:1FT87R544S,2,Dipsacus Fullonum Whole,True,False,False
K1:1FU5S5CG6A,3,2-HEPTYL-4-HYDROXYQUINOLINE N-OXIDE,False,True,False
K1:1G1EAA320L,3,Celery Seed,True,False,False
K1:1G5BK41P4F,2,Indigo,True,True,False
K1:1G5HNE09V8,2,Zea Mays Subsp. Mays Whole,True,False,False
K1:1G73Z7H22I,3,Pteris Ensiformis Whole,True,False,False
K1:1GCR6YY9NI,3,Fanastomig,True,False,False
K1:1GH3WV23KH,3,Amaranthus Palmeri Pollen,True,False,False
K1:1GK8Z1OT1R,3,Forimtamig,True,False,False
K1:1H23589PLJ,2,Mitchella Repens,True,False,False
K1:1I4Z17WN0D,3,Pandanus Tectorius Root,True,False,False
K1:1I86B47NY4,2,Neisseria Meningitidis Group A Capsular Polysaccharide Antigen,True,False,False
K1:1I9AVY2IS7,3,ERZOTABART,True,False,False
K1:1IEK4UDP5M,3,Stemphylium Solani,True,False,False
K1:1IEO802L3J,3,Onercept,True,False,False
K1:1J0593208B,3,Roneparstat,True,False,False
K1:1KE45XD28S,2,Cichorium Intybus Whole,True,False,False
K1:1KUR4BN70F,2,CILGAVIMAB,True,False,False
K1:1L0VKZ185E,3,Equisetum Arvense Branch,True,False,False
K1:1L29G6428X,3,Sour Cherry,True,False,False
K1:1L6FS9X8O1,3,Human Herpesvirus 7,True,False,False
K1:1L8K0593B6,3,Quillaja Saponaria Wood,True,False,False
K1:1L922R9NG2,3,Corn Bran,True,False,False
K1:1LIB31N73G,3,Mung Bean,True,False,False
K1:1LO2LQW7QG,3,Reozalimab,True,False,False
K1:1LS938417A,3,Stachyurus Chinensis Whole,True,False,False
K1:1LTT6HMX9N,3,Orilanolimab,True,False,False
K1:1LZ13MQR0S,2,Frangula Californica Bark,True,False,False
K1:1M529TNT1D,3,Bos Taurus Pancreas,True,False,False
K1:1MH7C2X8KE,3,Efizonerimod alfa,True,False,False
K1:1MTK0BPN8V,2,Sotrovimab,True,False,False
K1:1MV1Z7MKVQ,3,Glycyrrhiza Inflata Root,True,False,False
K1:1N0454DEUM,3,YTTRIUM Y 90 LABETUZUMAB,True,False,False
K1:1N3H74AYTK,3,Cimetropium,True,True,False
K1:1N3L70MDFX,3,Seribantumab,True,False,False
K1:1N8KG72C5M,3,Ledum Palustre Whole,True,False,False
K1:1NM3M2487K,2,Strychnos Ignatii Seed,True,False,False
K1:1NT28V9397,2,Thuja Occidentalis Leafy Twig,True,False,False
K1:1NU720978F,3,GP-100 ANTIGEN,True,False,False
K1:1NWT5SW3NW,3,Ersofermin,True,False,False
K1:1O11RD9U53,3,Acmella Oleracea Flowering Top,True,False,False
K1:1OV56052IK,2,Coriander,True,False,False
K1:1OYM338E89,2,Devil's Claw,True,False,False
K1:1P05PW62F3,3,Conbercept,True,False,False
K1:1P1OT1MFZ9,3,Periplaneta Australasiae,True,False,False
K1:1P48L61KM0,3,Conatumumab,True,False,False
K1:1P66FXU2MW,2,Bos Taurus Prostate Gland,True,False,False
K1:1PHP3QG5PZ,1,Lerodalcibep,True,False,False
K1:1PHP3QG5PZ#liga,2,Lerodalcibep-Liga,True,False,False
K1:1PIO77PW2X,3,Fish,True,False,False
K1:1PIP394IID,2,"Spongia Officinalis Skeleton, Roasted",True,False,False
K1:1PQB4AA2CT,3,GSK-3050002,True,False,False
K1:1PRR1V42V5,1,Lactobacillus Acidophilus,True,False,False
K1:1Q2QT5M7EO,3,Balstilimab,True,False,False
K1:1Q84T0P2G3,2,Juniper Tar,True,False,False
K1:1QBV21VOZI,3,Alpinia Oxyphylla Fruit,True,False,False
K1:1RA4P35F0I,3,Veronicastrum Virginicum Whole,True,False,False
K1:1RXS4UE564,1,Alteplase,True,False,False
K1:1SB49SV239,3,Penicillium Digitatum,True,False,False
K1:1SN6KFW31L,3,Dalnicastobart,True,False,False
K1:1SNM7Q6O5Y,2,Carpinus Caroliniana Whole,True,False,False
K1:1SYA8HK01B,2,Clitoria Ternatea Flower,True,False,False
K1:1T0HU649UI,2,New Jersey Tea,True,False,False
K1:1T699M385K,3,Insect Wax,True,False,False
K1:1TG15H1XE9,3,Ponezumab,True,False,False
K1:1TH8Q20J0U,2,Berberis Vulgaris Root Bark,True,False,False
K1:1TI1O9028K,2,Euphorbia Resinifera Resin,True,False,False
K1:1U5PI2DLU1,3,THROMBOPLASTIN,True,False,False
K1:1U601HV1HW,3,Common Shrimp,True,False,False
K1:1UEC056CS0,3,Eupatorium Cannabinum Whole,True,False,False
K1:1UI8F5IIZ4,3,Onvatilimab,True,False,False
K1:1UK146T40N,2,Chymopapain,True,False,False
K1:1V3N66A87N,3,SENLIZUMAB,True,False,False
K1:1V3SHR7QB7,2,English Walnut,True,False,False
K1:1V63N2S972,3,Angelica Dahurica Root,True,False,False
K1:1V8WRH3RVX,3,Remtolumab,True,False,False
K1:1VDG5Y5HS6,3,Reynoutria Japonica Whole,True,False,False
K1:1VH544O5AT,2,Copaifera Officinalis Resin,True,False,False
K1:1W0775VX6E,2,Eupatorium Perfoliatum Flowering Top,True,False,False
K1:1W14T9L25W,3,Navicixizumab,True,False,False
K1:1W306TDA6S,2,Rifabutin,True,True,False
K1:1W7BD1M08N,3,Modotuximab,True,False,False
K1:1WZA4Y92EX,2,Petroselinum Crispum,True,False,False
K1:1X0T378SXY,2,Lonicera Caprifolium Flowering Top,True,False,False
K1:1X259JGO78,3,Moraxella Catarrhalis Subsp. Catarrhalis,True,False,False
K1:1XBY50W1OX,3,Adebrelimab,True,False,False
K1:1XCH439UQR,3,Human Milk,True,False,False
K1:1XQE66T19H,3,Hemoglobin glutamer,True,False,False
K1:1XSC3BB35Z,3,Penicillium Expansum,True,False,False
K1:1XU104G55N,1,Colesevelam,True,False,False
K1:1XY644QKWG,3,Melopsittacus Undulatus Feather,True,False,False
K1:1Y504O9ZMQ,3,Polistes Spp. Venom Protein,True,False,False
K1:1Y8Q34P575,2,Endoglin,True,False,False
K1:1Y9ZQO99Y1,3,Radotermin,True,False,False
K1:1Z5YC3ME5N,3,Botensilimab,True,False,False
K1:1Z74184RGV,2,Egg Phospholipids,True,False,False
K1:1ZL82U5D18,3,Asclepias Tuberosa Root,True,False,False
K1:1ZX4OXU3N6,3,Avena Sativa Top,True,False,False
K1:2004Q810JO,3,Sus Scrofa Ligament,True,False,False
K1:2042VC712P,3,Physalis Alkekengi Fruit,True,False,False
K1:205JZ3JIKD,3,Cytisus Scoparius Flower,True,False,False
K1:205MXS71H7,2,Salix Alba Bark,True,False,False
K1:2064U29D4Y,3,Indian Ipecac,True,False,False
K1:206PI19V7R,3,Avena Sativa Leaf,True,False,False
K1:2072U60DUI,3,Neurospora Intermedia,True,False,False
K1:20E4R0BF12,3,AVALOTCAGENE ONTAPARVOVEC,True,False,False
K1:20ED16GHEB,1,Choriogonadotropin beta,True,False,False
K1:20IE6M67UX,3,RECATICIMAB,True,False,False
K1:20OK4AFR4Y,2,Alipogene tiparvovec,True,False,False
K1:20ZOM5K94D,3,Ptychopetalum Olacoides Root,True,False,False
K1:2147EPR64I,3,Juglans Californica Pollen,True,False,False
K1:216V7S21BH,3,Eichhornia Crassipes Whole,True,False,False
K1:2176O1M292,3,Penimocycline,True,True,False
K1:21AF0IHY5U,2,Fagus Sylvatica Flowering Top,True,False,False
K1:21C2F5E8RE,2,Anise,True,False,False
K1:21G64WZQ4I,3,Incyclinide,True,True,False
K1:21K6M2I7AG,2,Interferon GAMMA-1B,True,False,False
K1:21L92F0HMH,2,Impatiens Glandulifera Whole,True,False,False
K1:21MID214D4,3,Schinus Terebinthifolia Pollen,True,False,False
K1:21W82Q764G,2,Rosa Damascena Flowering Top,True,False,False
K1:21Y9GZ1LZA,3,Cypripedium Parviflorum Var. Pubescens Root,True,False,False
K1:21Z359Z1CV,3,Cinrebafusp alfa,True,False,False
K1:2218S6BEDD,3,Horse,True,False,False
K1:226LY0AFR9,2,Clam,True,False,False
K1:227R1C272Q,3,Oplunofusp,True,False,False
K1:2285XW22DR,1,Cixutumumab,True,False,False
K1:22E66I250J,2,Vitis Vinifera Whole,True,False,False
K1:22F97PC79G,3,Imalumab,True,False,False
K1:22G38P19RL,3,Human Herpesvirus 1,True,False,False
K1:22G76ZW50X,3,Telbermin,True,False,False
K1:22OG9ZC9MN,3,BAY-2287411,True,False,False
K1:22TCU7HE9E,3,Pomlucabtagene autoleucel,True,False,False
K1:22Z32PWR7R,3,Corallium Rubrum Whole,True,False,False
K1:23036553F6,1,Streptococcus Pneumoniae Type 18c Capsular Polysaccharide Antigen,True,False,False
K1:230902QLLC,3,Urelumab,True,False,False
K1:231473QB6R,1,Watermelon,True,False,False
K1:232D35B3NT,3,Urtoxazumab,True,False,False
K1:232DMH0XVF,3,Cupressus Arizonica Pollen,True,False,False
K1:232L6DS3Y4,3,Urtica Dioica Subsp. Dioica Leaf,True,False,False
K1:2331W47PSX,2,Aesculus Hippocastanum Whole,True,False,False
K1:235435CH6L,3,Minretumomab,True,False,False
K1:236YGP181O,2,Human Rotavirus A Type G3P7(5) Strain WI78 Live Antigen,True,False,False
K1:2372V1TKXK,2,Lanadelumab,True,False,False
K1:2372V1TKXK#flyo,2,Lanadelumab-Flyo,True,False,False
K1:237GB6IDKO,3,Tigatuzumab,True,False,False
K1:238RQ26259,3,Gardnerella Vaginalis,True,False,False
K1:23AEE4Y4ZC,3,MRNA-0184,True,False,False
K1:23C7TO9S06,3,Exlinkibart,True,False,False
K1:23CA79S88F,2,Tasonermin,True,False,False
K1:23CVL7WF4J,2,Human Papillomavirus,True,False,False
K1:23ET6940RM,3,Mupadolimab,True,False,False
K1:23H32AOH17,2,Citrullus Colocynthis Fruit Pulp,True,False,False
K1:23H70FYJ5U,3,Betula Populifolia Pollen,True,False,False
K1:23HYE36B0I,2,Velaglucerase alfa,True,False,False
K1:23IQ3PO968,3,Atibuclimab,True,False,False
K1:23J303Z5CA,3,Citatuzumab bogatox,True,False,False
K1:23JE9KDF4R,3,Poliovirus Type 2 Antigen (FORMALDEHYDE INACTIVATED),True,False,False
K1:23NL8NQ187,3,Cornus Officinalis Fruit,True,False,False
K1:23PJ4252VL,3,Sus Scrofa Diencephalon,True,False,False
K1:23Q5AU2MD5,3,Iluzanebart,True,False,False
K1:23Q8M2HE6S,1,Meclocycline,True,True,False
K1:23Z87HTQ6P,3,Opuntia Ficus-Indica Whole,True,False,False
K1:241ATL177A,1,Soybean Oil,True,False,False
K1:242A53RB80,3,Aspergillus Nidulans,True,False,False
K1:2458J91U39,3,Glechoma Hederacea Flowering Top,True,False,False
K1:2496VW6S9J,2,Sedum Acre,True,False,False
K1:249EAP69MT,3,Cofetuzumab pelidotin,True,False,False
K1:24A0VB48CA,2,Alnus Glutinosa Bark,True,False,False
K1:24HBF856C8,2,"Egg Shell, Cooked",True,False,False
K1:24K790T39B,2,Pulsatilla Montana Whole,True,False,False
K1:24Q8LJQ6Y2,3,Rivunatpagene miziparvovec,True,False,False
K1:24QSH2NL8N,2,Cetrimide,True,False,False
K1:24RS0A988O,2,Lemon,True,False,False
K1:24S6PA0WXW,3,BI-1206,True,False,False
K1:24SO2J296O,3,Acacia Longifolia Pollen,True,False,False
K1:24V7GNT6V5,3,Eleutherococcus Senticosus Stem,True,False,False
K1:2510RH3I89,3,Sus Scrofa Vein,True,False,False
K1:253A0356PN,3,Sus Scrofa Capillary Tissue,True,False,False
K1:253B88SCZ4,3,Garcinia,True,False,False
K1:253RUG1X1A,1,Blueberry,True,False,False
K1:256UZ34AF2,3,Imdusiran,True,False,False
K1:257GC6QO0Q,3,Leymus Condensatus Pollen,True,False,False
K1:2595C75F1P,2,Sus Scrofa Uterus,True,False,False
K1:25B1Y14T8N,2,Ceanothus Americanus Leaf,True,False,False
K1:25B9S57F3D,3,Ruellia Simplex Whole,True,False,False
K1:25CKM33EOX,2,Epigaea Repens,True,False,False
K1:25DT549L0G,3,1018 ISS,True,False,False
K1:25E79B5CTM,1,Denileukin diftitox,True,False,False
K1:25E79B5CTM#cxdl,2,Denileukin Diftitox-Cxdl,True,False,False
K1:25IMQ489AW,3,Androctonus Australis Venom,True,False,False
K1:25N8E57V6T,1,Streptococcus Pneumoniae Type 23f Capsular Polysaccharide Diphtheria Crm197 Protein Conjugate Antigen,True,False,False
K1:25P9H3QU5E,2,Citrus Reticulata Fruit Oil,True,False,False
K1:25VC15141Q,2,Human Rotavirus A Type G1P7(5) Strain WI79 Live Antigen,True,False,False
K1:25VR943RPP,3,White Mustard,True,False,False
K1:26473073GC,3,Sulglicotide,True,False,False
K1:267F5Y81NT,3,Coconut Water,True,False,False
K1:267H8I71ZT,3,Bacillus CALMETTE-GUERIN Substrain Tokyo 172-1 Live Antigen,True,False,False
K1:267PZ9316M,2,Common Periwinkle,True,False,False
K1:268IL53Q7O,3,Lactobacillus Brevis,True,False,False
K1:269CJD5GZ9,2,Apricot,True,False,False
K1:26C72EGQ3G,3,Melrilimab,True,False,False
K1:26F96HRJ3W,3,Quilizumab,True,False,False
K1:26GW6E5M72,1,Heparin (PORCINE; 7000 MW),True,False,False
K1:26I94X9A1K,3,Bellis Perennis Flower,True,False,False
K1:26U0BU8G83,3,Atriplex Canescens Pollen,True,False,False
K1:26ZE1BZ2US,2,Pilocarpus Jaborandi Leaf,True,False,False
K1:270AG5WWGC,3,Physalis Virginiana Whole,True,False,False
K1:2711I21VE5,2,Tannic Acid (QUERCUS Infectoria NUTGALL),True,False,False
K1:276X2YNL0K,3,Rubus Idaeus Fruit Volatile Oil,True,False,False
K1:2774MIM2V7,3,Chinese Chestnut,True,False,False
K1:27793ZFD2L,3,Black Carrot,True,False,False
K1:277KBB5IW5,3,Cicada Periostracum,True,False,False
K1:2788Z9758H,2,Glycyrrhiza Glabra,True,False,False
K1:279O8I0433,2,Carbo Animalis,True,False,False
K1:27T56C7KK0,2,Alglucerase,True,False,False
K1:27TW751DTH,3,Astegolimab,True,False,False
K1:27Y83O992Q,2,Nonacog beta pegol,True,False,False
K1:285T5832D3,3,Somalapor,True,False,False
K1:2866QMZ434,3,Phellodendron Chinensis Bark,True,False,False
K1:287VJO13M9,3,Salix Purpurea Bark,True,False,False
K1:28B8477RCE,2,Cercis Siliquastrum Whole,True,False,False
K1:28D6K7E9IP,3,Helianthus Annuus Pollen,True,False,False
K1:28G2U3MQJK,2,Bos Taurus Nerve,True,False,False
K1:28M1820ACT,2,Artemisia Cina Flower,True,False,False
K1:28ON068RWM,3,Duck,True,False,False
K1:28WIH9KKYG,3,Bos Taurus Limbic System,True,False,False
K1:28X0AGG6P8,3,TOL-101,True,False,False
K1:28X28X9OKV,1,Durvalumab,True,False,False
K1:29104Z8OW7,3,Quercus Agrifolia Whole,True,False,False
K1:291P45F896,3,Egg,True,False,False
K1:291PPU5K9I,3,Scleromitrion Diffusum Whole,True,False,False
K1:292E43P4I9,3,Cinchona Bark,True,False,False
K1:293BGU7HL8,3,SC-006,True,False,False
K1:2944357O2O,3,Tragacanth,True,False,False
K1:294L626TT0,3,Quercus Velutina Pollen,True,False,False
K1:2983RA66TS,2,Ophiopogon Japonicus Whole,True,False,False
K1:29CA62712F,2,Pediculus Humanus Var. Capitis,True,False,False
K1:29CIF30B1Z,2,Chinese Yam,True,False,False
K1:29E3N3EXA3,3,Efercoleukin alfa,True,False,False
K1:29NJ4M748Q,2,Aratinga Erythrogenys Feather,True,False,False
K1:29NVY5MR1A,3,Pulsatilla Pratensis Flowering Top,True,False,False
K1:29SUH5R3HU,2,Rancid Beef,True,False,False
K1:29Y3UO9LWK,3,Antithrombin gamma,True,False,False
K1:29Z5DNL48C,2,Obiltoxaximab,True,False,False
K1:2A26YW7PNX,2,Human Herpesvirus 4,True,False,False
K1:2A64U81OQ3,3,Ailanthus Altissima Pollen,True,False,False
K1:2A6D37HK4A,3,Justicia Spicigera Leaf,True,False,False
K1:2A88ZO081O,2,Pineapple,True,False,False
K1:2A8I57T4MX,3,Solanum Tuberosum,True,False,False
K1:2A9PW94VJX,3,Aconitum Carmichaeli Lateral Root,True,False,False
K1:2AD5KH3SE4,3,Amubarvimab,True,False,False
K1:2AHE793C13,3,Trillium Chloropetalum Whole,True,False,False
K1:2B3763S671,3,Streptococcus Agalactiae,True,False,False
K1:2B860WP9F0,3,Tesnatilimab,True,False,False
K1:2BP92KEU27,3,ALX-009,True,False,False
K1:2BQ9Q4ZR51,3,BITS-7201A,True,False,False
K1:2BT4C47RUI,2,Necitumumab,True,False,False
K1:2C1F12C6AP,2,Limosilactobacillus Fermentum,True,False,False
K1:2C1ZT922TD,3,Zolimomab aritox,True,False,False
K1:2C6A9NH2Z8,2,Lovotibeglogene autotemcel,True,False,False
K1:2C6JX7UEN2,3,Denikitug,True,False,False
K1:2C839WQ03N,3,Pellitory-Of-The-Wall,True,False,False
K1:2CA71K0DLE,2,Corallium Rubrum Exoskeleton,True,False,False
K1:2CAH3OC0X5,3,Efpegerglucagon,True,False,False
K1:2DF0NS0O2Z,2,Platycodon Grandiflorum Root,True,False,False
K1:2DGH0N5419,3,Chlorella Minutissima,True,False,False
K1:2DQE8SE78C,3,Black Raspberry,True,False,False
K1:2E1M7F958B,1,Streptococcus Pneumoniae Type 19f Capsular Polysaccharide Diphtheria Crm197 Protein Conjugate Antigen,True,False,False
K1:2E32821G6I,2,"Oyster Shell Calcium CARBONATE, Crude",True,False,False
K1:2E6V84F6FT,3,Invikafusp alfa,True,False,False
K1:2E99S2VU5M,3,Sapecmeran autogene,True,False,False
K1:2EIQ8686WC,3,Enterobacter Aerogenes,True,False,False
K1:2EM9DI19EU,3,WN-80E,True,False,False
K1:2EMS3QFX65,2,Echinacea Purpurea Flowering Top,True,False,False
K1:2F35K89X9W,3,YTTRIUM Y 90 EPRATUZUMAB,True,False,False
K1:2F6ZF5WYCC,3,Vatreptacog alfa (activated),True,False,False
