key,slug,tier,display_name,indexable
K1:UYE4T5I70X,dexlansoprazole,2,Dexlansoprazole,f
K1:UYN5I3I5YQ,mipimazole,3,Mipimazole,f
K1:UZ54216N0Y,apitegromab,3,Apitegromab,f
K1:UZ5LMI200P,florantyrone,3,Florantyrone,f
K1:UZ77T1VFBM,sepantronium,3,Sepantronium,f
K1:UZ8WTY8051,symetine,3,Symetine,f
K1:UZC80HAU42,tofisopam,3,Tofisopam,f
K1:UZX645YZ46,mexiletine,2,Mexiletine,f
K1:UZX80K71OE,eszopiclone,1,Eszopiclone,t
K1:V003SHB7VK,paspalum-notatum-pollen,3,Paspalum Notatum Pollen,f
K1:V008L6478D,levonordefrin,2,Corbadrine,f
K1:V00Y10W60W,lintuzumab,3,Lintuzumab,f
K1:V0186X7YS4,enterovirus-71,2,Enterovirus 71,f
K1:V038D626IF,ashwagandha,1,Ashwagandha,f
K1:V0551986XQ,astacus-astacus,2,Astacus Astacus,f
K1:V0632559OD,chalepin,3,CHALEPIN,f
K1:V06SV4M95S,homosalate,2,Homosalate,f
K1:V09GC6329G,floxacrine,3,Floxacrine,f
K1:V0LH498RFO,ozenoxacin,2,Ozenoxacin,f
K1:V0LI771S16,simenepag,3,Simenepag,f
K1:V0M92G2U26,metocurine,2,Metocurine,f
K1:V0Q46LFE6F,temuterkib,3,Temuterkib,f
K1:V0Q53N427T,fluspiperone,3,Fluspiperone,f
K1:V0S6H36980,micrurus-corallinus-venom,3,Micrurus Corallinus Venom,f
K1:V0XQ564M2L,bms-986156,3,BMS-986156,f
K1:V0YM2B16TS,oftasceine,3,Oftasceine,f
K1:V10579P3QZ,amdinocillin-2,1,Amdinocillin,f
K1:V10P524501,dacinostat,3,Dacinostat,f
K1:V10R70ML23,heptabarb,1,Heptabarb,f
K1:V10TVZ52E4,putrescine,3,PUTRESCINE,f
K1:V16D2ZT7DT,pr-104,3,PR-104,f
K1:V174354MDI,salsola-tragus-pollen,3,Salsola Tragus Pollen,f
K1:V17MYO89WO,oxagrelate,3,Oxagrelate,f
K1:V18J24E25E,apronal,3,APRONAL,f
K1:V1I0L48X6E,hydrastinine,3,Hydrastinine,f
K1:V1I29R0RJQ,arsenic-trihydride,2,Arsenic Trihydride,f
K1:V1IA3S3CUS,cnidium-monnieri-fruit,3,Cnidium Monnieri Fruit,f
K1:V1J0B4P41O,pirepolol,3,Pirepolol,f
K1:V1JK16Y2JP,doxifluridine,3,Doxifluridine,f
K1:V1JV3H63MP,nardostachys-chinensis-root,3,Nardostachys Chinensis Root,f
K1:V1L22WVE2S,zileuton,1,Zileuton,t
K1:V1NN02KTF0,brugia-malayi,3,Brugia Malayi,f
K1:V1R4T1S1M0,cotoretigene-toliparvovec,3,COTORETIGENE TOLIPARVOVEC,f
K1:V1TGZ00I8U,pyroxamine,3,Pyroxamine,f
K1:V1V998DC17,garlic,2,Garlic,f
K1:V1XJQ704R4,cupric-oxide,2,Cupric Oxide,f
K1:V1YC7T6LLI,brodimoprim,3,Brodimoprim,f
K1:V20IVC0OGQ,fazirsiran,3,Fazirsiran,f
K1:V22N3E2U32,apocarotenal,3,Apocarotenal,f
K1:V243ORA40X,mezilamine,3,Mezilamine,f
K1:V247P5H4E1,emoxypine,3,EMOXYPINE,f
K1:V24GR4LI3I,naproxcinod,3,Naproxcinod,f
K1:V27E9V3K7G,litifilimab,3,Litifilimab,f
K1:V27W9254FZ,cortisone-2,2,Cortisone,f
K1:V28GBD5ED5,trethinium,3,Trethinium,f
K1:V28L3Q0LVZ,rebisufligene-etisparvovec,3,REBISUFLIGENE ETISPARVOVEC,f
K1:V2SIB71583,lubeluzole,3,Lubeluzole,f
K1:V2T3IHT3E2,tuna-unspecified,3,"Tuna, Unspecified",f
K1:V2X448L3YW,n-ethyl-4-5-methoxyamino-carbonyl-2-methylphenyl-amino-5-methylpyrrolo-2-1-f-1-2-4-triazine-6-carboxamide,3,"N-ETHYL-4-((5-((METHOXYAMINO)CARBONYL)-2-METHYLPHENYL)AMINO)-5-METHYLPYRROLO(2,1-F)(1,2,4)TRIAZINE-6-CARBOXAMIDE",f
K1:V2XME9F5SF,temtokibart,3,Temtokibart,f
K1:V2YK90BZ31,rbt-9,3,RBT-9,f
K1:V30WFP6S2Y,eluforsen,3,Eluforsen,f
K1:V3203SI72M,hyoscyamine,2,Hyoscyamine,f
K1:V32TR55QP9,xp-102,3,XP-102,f
K1:V34908RT03,vespula-maculifrons-venom-protein,3,Vespula Maculifrons Venom Protein,f
K1:V35562QSVT,indalpine,1,Indalpine,f
K1:V36I2B8LD5,jateorhiza-calumba-root,2,Jateorhiza Calumba Root,f
K1:V38QUQ7861,acer-saccharum-pollen,3,Acer Saccharum Pollen,f
K1:V39YPH45FZ,pirlindole,3,Pirlindole,f
K1:V3DMU7PVXF,resiquimod,3,Resiquimod,f
K1:V3FC0DK9XS,streptococcus-pneumoniae-type-20-capsular-polysaccharide-antigen,1,Streptococcus Pneumoniae Type 20 Capsular Polysaccharide Antigen,f
K1:V3IN27OB0B,osmadizone,3,Osmadizone,f
K1:V3JBG9247U,tinocabtagene-autoleucel,3,Tinocabtagene autoleucel,f
K1:V3M4D317W8,phenacaine,3,Phenacaine,f
K1:V3TP2MD7F3,neisseria-meningitidis,3,Neisseria Meningitidis,f
K1:V3WW7XL92Q,iris,3,Iris (PSYCHEDELIC),f
K1:V3Z9QH81BX,methionine-sulfone,3,METHIONINE SULFONE,f
K1:V41BK2EE8X,sulfotep,3,SULFOTEP,f
K1:V43X8G4797,stamulumab,3,Stamulumab,f
K1:V4716MY704,locust-bean-gum,3,Locust Bean Gum,f
K1:V477CK910J,axitirome,3,Axitirome,f
K1:V47IF0PVH4,fludrocortisone-acetate,2,FLUDROCORTISONE ACETATE,f
K1:V4CP8RSX7V,samarium-sm-153-lexidronam-pentasodium,2,Lexidronam,f
K1:V4E0A9M44Q,etavopivat,3,Etavopivat,f
K1:V4JB309K8X,ederimotide,3,Ederimotide,f
K1:V4JYY6ESD3,sucunamostat,3,Sucunamostat,f
K1:V4PW0S7ZP7,panadiplon,3,Panadiplon,f
K1:V4SWI4RF4J,tetanus-immune-globulin,2,TETANUS IMMUNE GLOBULIN,f
K1:V4TKW1454M,nimesulide,1,Nimesulide,f
K1:V4WLW77V5Q,oxaflozane,3,Oxaflozane,f
K1:V500BB256Z,enadenine,3,Enadenine,f
K1:V50K1D7P4Y,uridine-diphosphate-glucose,3,URIDINE DIPHOSPHATE GLUCOSE,f
K1:V51RRX51VH,gepefrine,3,Gepefrine,f
K1:V51W472X6D,cloponone,3,Cloponone,f
K1:V522YCM28A,salvigenin,3,SALVIGENIN,f
K1:V52IY042L9,furcloprofen,3,Furcloprofen,f
K1:V55R69267Q,etrabamine,3,Etrabamine,f
K1:V55S2QJN2X,l-name,1,L-NAME,f
K1:V561V90BG2,potassium-perchlorate,2,Perchloric Acid,f
K1:V5741391RG,coleus-barbatus-root,3,Coleus Barbatus Root,f
K1:V57OVW9EIR,bethanidine,1,Bethanidine C-14,f
K1:V58BK047ES,pleospora-betae,3,Pleospora Betae,f
K1:V59P50X4UY,isomaltulose,1,Isomaltulose Anhydrous,f
K1:V5F60UPD8P,denopamine,3,Denopamine,f
K1:V5KM4XJ0WM,berbamine,3,BERBAMINE,f
K1:V5LWP0C2L5,dextran-sulfate-sodium-5000-mw,3,Dextran Sulfate Sodium (5000 MW),f
K1:V5PUF4VLGY,pigment-blue-16,3,Pigment Blue 16,f
K1:V5Q32BZX79,fk-614,3,FK-614,f
K1:V5T95AZA8Y,traxivitug,3,Traxivitug,f
K1:V5VD430YW9,aloe,2,Aloe,f
K1:V61766RQ02,alstonia-scholaris-bark,2,Alstonia Scholaris Bark,f
K1:V628N5FTX8,fenaftic-acid,3,Fenaftic acid,f
K1:V63XWA605I,armodafinil,1,Armodafinil,t
K1:V663Q8TEFU,hamamelis-virginiana-whole,3,Hamamelis Virginiana Whole,f
K1:V68E0X60VL,staphylococcus-simulans,3,Staphylococcus Simulans,f
K1:V69IJ95J08,ebaresdax,3,EBARESDAX,f
K1:V69U5FL51F,sus-scrofa-tooth,3,Sus Scrofa Tooth,f
K1:V6AP1D8NNW,adrulipase-alfa,3,Adrulipase alfa,f
K1:V6D7VK2215,atrasentan,2,Atrasentan,f
K1:V6FL6O5GR7,coluracetam,3,Coluracetam,f
K1:V6FT1QJ7VL,cimoxatone,3,Cimoxatone,f
K1:V6G94Z48FK,triflumidate,3,Triflumidate,f
K1:V6H66N6UDU,levofuraltadone,3,Levofuraltadone,f
K1:V6OFU47K3W,sulfinpyrazone,2,Sulfinpyrazone,f
K1:V6Q7413SA8,jab-3068,3,JAB-3068,f
K1:V6S49GL5GS,nomlabofusp,3,Nomlabofusp,f
K1:V6SX910Y31,vevorisertib,3,Vevorisertib,f
K1:V6W1OW12H2,faz-053,3,FAZ-053,f
K1:V6W7F1R86P,fenaperone,3,Fenaperone,f
K1:V6X0RFU7AF,tricetamide,3,TRICETAMIDE,f
K1:V6Y2T27Q1U,pepstatin,3,Pepstatin,f
K1:V6ZO3M43L5,rickettsia-rickettsii,2,Rickettsia Rickettsii,f
K1:V71TF6V9M7,daporinad,1,Daporinad,f
K1:V727AWD6ZZ,toxicodendron-diversilobum-leaf,2,Toxicodendron Diversilobum Leaf,f
K1:V72H9867WB,garenoxacin,2,Garenoxacin,f
K1:V72OT3K19I,certoparin,3,CERTOPARIN,f
K1:V734AZP9BR,mubritinib,3,Mubritinib,f
K1:V74I849BP9,imsamotide,3,Imsamotide,f
K1:V77772N32H,2c-b,1,2C-B,f
K1:V77J4WJF9Z,imgatuzumab,3,Imgatuzumab,f
K1:V78B234QEY,lometraline,3,Lometraline,f
K1:V7DXN0M42R,clonixin,3,Clonixin,f
K1:V7FWP1D62O,nerve-growth-factor,3,Nerve Growth Factor,f
K1:V7I71DQ432,buflomedil,1,Buflomedil,f
K1:V7MT9HQR2Q,sonavibart,3,Sonavibart,f
K1:V7NW98OB34,coumesterol,3,Coumestrol,f
K1:V7O172Q572,metergotamine,3,Metergotamine,f
K1:V7O1U41C9B,eberconazole,3,Eberconazole,f
K1:V7O29949TG,sampatrilat,3,Sampatrilat,f
K1:V7O53S50SN,lofendazam,3,Lofendazam,f
K1:V7OK6J19HQ,gadopentetate-dimeglumine,2,Gadopentetate,f
K1:V7T28EEE1C,bilr-355,3,BILR 355,f
K1:V7U0JSO7FH,pf-06263507,3,PF-06263507,f
K1:V7XTJ4R0BH,lercanidipine,3,Lercanidipine,f
K1:V7YQ6134AE,ec-17,3,EC-17,f
K1:V80F4IA5XG,ligustrazine,3,LIGUSTRAZINE,f
K1:V80TPZ0T6J,cyclachaena-xanthifolia-pollen,3,Cyclachaena Xanthifolia Pollen,f
K1:V812D4QF7Z,sequoia-sempervirens-bark,3,Sequoia Sempervirens Bark,f
K1:V81J4OO2OT,disuprazole,3,Disuprazole,f
K1:V825XJG64G,rumex-crispus-pollen,3,Rumex Crispus Pollen,f
K1:V82Q65924L,crufomate,3,Crufomate,f
K1:V82T6JEZ99,platelets,3,PLATELETS,f
K1:V8350F4A37,phenythilone,3,Phenythilone,f
K1:V83O1VOZ8L,isoniazid,2,Isoniazid,f
K1:V860J30J9N,actinium-225ac-lintuzumab-satetraxetan,3,Actinium (225ac) lintuzumab satetraxetan,f
K1:V8674RM5KM,endixaprine,3,Endixaprine,f
K1:V867Q8X3ZD,diethylcarbamazine,2,Diethylcarbamazine,f
K1:V86L8P74GI,indirubin,3,INDIRUBIN,f
K1:V87GJA0G54,isoleucine,1,Isoleucine,f
K1:V89A88NMMX,pentabromophenol,3,PENTABROMOPHENOL,f
K1:V8A1AW0880,mica,2,Mica,f
K1:V8B3K56SW0,poloxalene,2,Poloxalene,f
K1:V8G4MOF2V9,deferasirox,2,Deferasirox,f
K1:V8K40WNW5B,fucus-serratus,3,Fucus Serratus,f
K1:V8QL94KNQO,xaliproden,3,Xaliproden,f
K1:V8QS7WES60,yttrium-fluoride,2,Yttrium Fluoride,f
K1:V8UV0R324S,salix-alba-whole,2,Salix Alba Whole,f
K1:V901LV1K7D,prednicarbate,2,Prednicarbate,f
K1:V91T9204HU,lumiracoxib,1,Lumiracoxib,f
K1:V9306CXO6G,tungsten,3,Tungsten,f
K1:V93U9DH62C,emorfazone,3,Emorfazone,f
K1:V942ZCN81H,metacetamol,3,Metacetamol,f
K1:V94JSH9V48,votucalis,3,Votucalis,f
K1:V9526P2UXZ,aem-28,3,AEM-28,f
K1:V952P6826M,sr-123781a,3,SR-123781A,f
K1:V956696549,n-acetyl-glucosamine,3,N-Acetyl Glucosamine,f
K1:V95R5KMY2B,peppermint,2,Peppermint,f
K1:V9783UEL0F,flumexadol,1,Flumexadol,f
K1:V97BV45YBZ,precemtabart-tocentecan,3,Precemtabart tocentecan,f
K1:V983921H3B,robatumumab,1,Robatumumab,f
K1:V99S891QU7,cytisus-scoparius-whole,3,Cytisus Scoparius Whole,f
K1:V99T50803M,sunitinib-2,2,Sunitinib,f
K1:V9C81470RR,prunus-persica-seed,3,Prunus Persica Seed,f
K1:V9E5U5XF42,flomoxef,3,Flomoxef,f
K1:V9EFU16ZIF,methyltestosterone,1,Methyltestosterone,f
K1:V9G528E9E0,vibrio-cholerae-cvd-103-hgr-strain-live-antigen,2,Vibrio Cholerae Cvd 103-HGR Strain Live Antigen,f
K1:V9GGV0YCDI,tak-243,3,TAK-243,f
K1:V9GU1EM8SF,interferon-beta,2,Interferon beta,f
K1:V9HHJ5TCA5,tert-butyl-n-4-4-amino-1-2-4-dimethylamino-1-piperidyl-ethyl-pyrazolo-3-4-d-pyrimidin-3-yl-2-methoxyphenyl-carbamate,3,"TERT-BUTYL N-(4-(4-AMINO-1-(2-(4-(DIMETHYLAMINO)-1-PIPERIDYL)ETHYL)PYRAZOLO(3,4-D)PYRIMIDIN-3-YL)-2-METHOXYPHENYL)CARBAMATE",f
K1:V9KGF25853,e-2212,3,E-2212,f
K1:V9MO595C9I,salsalate,1,Salsalate,t
K1:V9S692O326,bog-bilberry,3,Bog Bilberry,f
K1:V9X9644V7Q,cobalt-oxide,2,Cobaltous Oxide,f
K1:V9YL6NEJ3G,aderbasib,3,Aderbasib,f
K1:VA228VR2DI,gridegalutamide,3,Gridegalutamide,f
K1:VA2XPJ9DMK,esepapogene-zalarnarepvec,3,Esepapogene zalarnarepvec,f
K1:VA472258QN,selprazine,3,Selprazine,f
K1:VA80VAX4WF,avl-3288,3,AVL-3288,f
K1:VA9U6BR3SB,dipalmitoylphosphatidylglycerol-dl,3,"DIPALMITOYLPHOSPHATIDYLGLYCEROL, DL-",f
K1:VAE9C0350C,uldazepam,3,Uldazepam,f
K1:VB06AV5US8,echinacea-angustifolia,2,Echinacea Angustifolia,f
K1:VB0PV6I7L6,fluazuron,3,Fluazuron,f
K1:VB0R961HZT,prednisone,1,Prednisone,t
K1:VB67O9FBGM,neptamustine,3,Neptamustine,f
K1:VB6F65I6F5,colostrum,1,Human Colostrum,t
K1:VBP3BN3U2V,furo-2-3d-pyrimidine-antifolate,3,"FURO[2,3D]PYRIMIDINE ANTIFOLATE",f
K1:VBP9099AA6,alisporivir,3,Alisporivir,f
K1:VBU6DO3S24,apd-209,3,APD-209,f
K1:VBZ33SRC28,besvatresgene-autoleucel,3,Besvatresgene autoleucel,f
K1:VC1D38AGN9,ags-16c3f,3,AGS-16C3F,f
K1:VC2W18DGKR,doxribtimine,2,Doxribtimine,f
K1:VC5I578BE3,quercus-robur-flower-bud,2,Quercus Robur Flower Bud,f
K1:VC855RRT77,camellia-sinensis-leaf-oil,3,Camellia Sinensis Leaf Oil,f
K1:VC9M78242P,interferon-gamma-1a,3,INTERFERON GAMMA-1A,f
K1:VCD7623F3K,morpholinylmercaptobenzothiazole,3,Morpholinylmercaptobenzothiazole,f
K1:VCH6X4IARE,pantetheine,3,Pantetheine,f
K1:VCM261MOO0,ambuside,3,Ambuside,f
K1:VCQ006KQ1E,xylitol,1,Xylitol,t
K1:VCW1NHW3OV,org-25435,3,ORG-25435,f
K1:VD026R6TCI,rosmantuzumab,3,Rosmantuzumab,f
K1:VD27I23138,fosmenic-acid,3,Fosmenic acid,f
K1:VD2YSN1AFD,olodaterol-2,2,Olodaterol,f
K1:VD6L56ZVX1,dacuronium,3,Dacuronium,f
K1:VDR09VTQ8U,methscopolamine,2,Methscopolamine,f
K1:VDX0F5H4FP,autologous-cord-blood,3,AUTOLOGOUS CORD BLOOD,f
K1:VDXVABRQTV,l-377202,3,L-377202,f
K1:VE267FC2UB,figitumumab,1,Figitumumab,f
K1:VE7PHM5QLO,emetonium,3,Emetonium,f
K1:VED9E376NC,rotoxamine,3,Rotoxamine,f
K1:VES82D23IB,cericlamine,3,Cericlamine,f
K1:VEU0FRO9FL,5-6-diaminouracil,3,"5,6-DIAMINOURACIL",f
K1:VF232WE742,ioflupane,2,IOFLUPANE,f
K1:VF40YVX65F,mecbotamab-vedotin,3,Mecbotamab vedotin,f
K1:VF4N11KKKR,ortetamine,3,Ortetamine,f
K1:VF7KK47ENX,alnugranogene-aldeparvovec,3,Alnugranogene aldeparvovec,f
K1:VFC6ZX3584,paramethasone-2,3,PARAMETHASONE,f
K1:VFD629099M,nitrefazole,1,Nitrefazole,f
K1:VFF49836P8,octacosane,3,Octacosane,f
K1:VFF5C4QV72,zunibergene-rocparvovec,3,Zunibergene rocparvovec,f
K1:VFH55IZ5VI,olinvacimab,3,Olinvacimab,f
K1:VFQ03H211O,punicic-acid,3,Punicic Acid,f
K1:VFS4ZUK33P,ditercalinium,3,Ditercalinium,f
K1:VFU0OU98LO,monoctanoin,1,Monoctanoin,f
K1:VG2QF83CGL,meloxicam,1,Meloxicam,t
K1:VG5Y3A9DFS,felmetatug-vedotin,3,Felmetatug vedotin,f
K1:VG8ANM76JY,hexcarbacholine,3,Hexcarbacholine,f
K1:VGR86P26ER,rezpegaldesleukin,3,Rezpegaldesleukin,f
K1:VGT0G37N5M,tizoprolic-acid,3,Tizoprolic acid,f
K1:VH2I1JN8Q1,tazofelone,3,Tazofelone,f
K1:VH2L779W8Q,isavuconazonium,2,Isavuconazonium,f
K1:VH2XOU12IE,polydextrose,1,Polydextrose,f
K1:VH659J61ZL,fumaria-officinalis-flowering-top,2,Fumaria Officinalis Flowering Top,f
K1:VH723E6W7B,troxolamide,3,Troxolamide,f
K1:VHA6L8H5FM,becotatug-vedotin,3,Becotatug vedotin,f
K1:VHC779598X,capravirine,3,Capravirine,f
K1:VHD28S0H7F,mesna,1,Mesna free acid,f
K1:VHH774W97N,oteseconazole,2,Oteseconazole,f
K1:VHU3DO04O2,almagodrate,3,Almagodrate,f
K1:VHX8K5SV4X,dezocine,1,Dezocine,f
K1:VI08KS44V0,rociverine,3,Rociverine,f
K1:VI1001O2DI,norclostebol,3,Norclostebol,f
K1:VI2NBA6B8C,elivaldogene-tavalentivec,3,Elivaldogene tavalentivec,f
K1:VI4F0K069V,dexfosfoserine,3,Dexfosfoserine,f
K1:VI5LR1EU47,cp-601927,3,CP-601927,f
K1:VI6E2D3CYP,oric-101,3,ORIC-101,f
K1:VI79RD8VNN,camsirubicin,3,CAMSIRUBICIN,f
K1:VIF565UC2G,tea-tree-oil,2,Melaleuca Alternifolia Leaf Oil,f
K1:VIR72PP4ZU,fulacimstat,3,Fulacimstat,f
K1:VJ3OXN6K2H,bms-986310,3,BMS-986310,f
K1:VJ597D52EX,neotame,3,Neotame,f
K1:VJ7MYGN19I,ruthenium-tribromide,2,Ruthenium Tribromide,f
K1:VJ98TJ922K,ser-100,3,SER-100,f
K1:VJB5FW9W9J,ethyl-loflazepate,3,Ethyl loflazepate,f
K1:VJH7ED7HR8,ciduvectamig,3,Ciduvectamig,f
K1:VJI0WKK736,lolium-multiflorum-pollen,3,Lolium Multiflorum Pollen,f
K1:VJO29R4CP9,clesrovimab,2,Clesrovimab,f
K1:VJO29R4CP9#cfor,clesrovimab-cfor,2,Clesrovimab-Cfor,f
K1:VJT6J7R4TR,rifampin,2,Rifampicin,f
K1:VK0VA22GY2,3-5-dinitrocatechol,3,"3,5-DINITROCATECHOL",f
K1:VK8C112WTS,khuskia-oryzae,3,Khuskia Oryzae,f
K1:VK98I9YW5M,adipic-acid-dihydrazide,3,Adipic Acid Dihydrazide,f
K1:VK9OS8R205,nevanimibe,3,Nevanimibe,f
K1:VKU5X213Q7,bms-690514,3,BMS-690514,f
K1:VKU6Z23NSY,lorediplon,3,Lorediplon,f
K1:VL0L558GCB,ardeparin,1,Ardeparin,f
K1:VL1I6P2DZ8,gw842166x,3,GW842166X,f
K1:VL2UPV1APW,recombinant-human-interleukin-15,3,RECOMBINANT HUMAN INTERLEUKIN-15,f
K1:VL8W9427Y4,sutidiazine,3,Sutidiazine,f
K1:VLB4C9G6WY,4-2-thienyl-butyric-acid,3,4-(2-THIENYL)BUTYRIC Acid,f
K1:VLJ6WOT3K5,ivy-gourd,3,Ivy Gourd,f
K1:VLJ9702J11,cingestol,3,Cingestol,f
K1:VLL71EBS9Z,arlipoic-acid,2,Arlipoic Acid,f
K1:VM4G5D1A60,ladiratuzumab-vedotin,3,Ladiratuzumab vedotin,f
K1:VM4W7043SN,miloxacin,3,Miloxacin,f
K1:VM9PYQ1MQG,enflicoxib,3,ENFLICOXIB,f
K1:VMB91S0BDI,stercuronium,3,Stercuronium,f
K1:VMO8OOD3V0,acetyl-tetrapeptide-9,3,Acetyl Tetrapeptide-9,f
K1:VMS3A207FA,bakeprofen,3,Bakeprofen,f
K1:VN039425CH,insulin-defalan-bovine,3,Insulin Defalan (BOVINE),f
K1:VN04LI540Y,phosmet,3,PHOSMET,f
K1:VN9EXL272Y,da-8031,3,DA-8031,f
K1:VNH9MME03X,o-2-chloro-4-nitrophenyl-o-isopropyl-ethylphosphonothioate,3,O-(2-CHLORO-4-NITROPHENYL) O-ISOPROPYL Ethylphosphonothioate,f
K1:VNM47R2QSQ,icariin,3,Icariin,f
K1:VNM956Y27V,utatrectinib,3,Utatrectinib,f
K1:VNR0T3Q498,mln-977,3,MLN-977,f
K1:VNS6D6QMEP,gbr-12879,3,GBR-12879,f
K1:VNU2UF1MBL,enflurane,2,Enflurane,f
K1:VO02AJN4KP,heptacosanol,3,Heptacosanol,f
K1:VO9KX45QIQ,tizaterkib,3,TIZATERKIB,f
K1:VOM9DP10M3,histamine-glutarimide,3,Histamine Glutarimide,f
K1:VOT0LP7I9K,balapiravir,3,Balapiravir,f
K1:VOT5MA71M7,quercus-agrifolia-pollen,3,Quercus Agrifolia Pollen,f
K1:VOU69C02JP,pyrovalerone,1,Pyrovalerone,f
K1:VOZ07VZP8G,cromoglicate-lisetil,3,Cromoglicate lisetil,f
K1:VP00HZL9IC,pinus-sylvestris-whole,2,Pinus Sylvestris Whole,f
K1:VP2CN2G7Y8,sus-scrofa-bone-marrow,2,Sus Scrofa Bone Marrow,f
K1:VP36V95O3T,gentisic-acid,3,Gentisic Acid,f
K1:VP83E7434R,glibornuride,2,Glibornuride,f
K1:VP9115827H,cypenamine,3,Cypenamine,f
K1:VPB6TR49WU,interleukin-3,1,Interleukin-3,f
K1:VPG12K4540,nepicastat,3,Nepicastat,f
K1:VPO7KJ050N,iloperidone,2,Iloperidone,f
K1:VQ1AN3OO42,imocitrelvir,3,Imocitrelvir,f
K1:VQ6CK0CITA,opigolix,3,Opigolix,f
K1:VQ723R7O8R,lonoctocog-alfa,2,Lonoctocog alfa,f
K1:VQ7NU11KRM,ka-2507,3,KA-2507,f
K1:VQM3328PO0,zindotrine,3,Zindotrine,f
K1:VQN1631P4C,gossypium-herbaceum-root-bark,2,Gossypium Herbaceum Root Bark,f
K1:VQV36CJX3K,oximbomotide,3,Oximbomotide,f
K1:VQV5064VG6,estradiol-hemisuccinate,3,Estradiol Hemisuccinate,f
K1:VR034VW8OG,enecadin,3,Enecadin,f
K1:VR5Y7PDT5W,isotonic-sodium-chloride-solution,2,Isotonic Sodium Chloride Solution,f
K1:VR6XUT9Z3N,euryale-seed,3,Euryale Seed,f
K1:VR72RWB610,urokinase-alfa,3,Urokinase alfa,f
K1:VR86R11J7J,mivebresib,3,Mivebresib,f
K1:VR8ERK4H7B,prezalumab,3,Prezalumab,f
K1:VR9EYV4XBE,folinic-acid-6r,2,"Folinic ACID, (6R)-",f
K1:VRA0C6810N,gallium-nitrate,1,Gallium Nitrate,f
K1:VRC4754D50,elastin,3,Elastin,f
K1:VRN8S9CW5V,nirsevimab,2,Nirsevimab,f
K1:VRN8S9CW5V#alip,nirsevimab-alip,2,Nirsevimab-Alip,f
K1:VS041H42XC,vitamin-d2,1,Ergocalciferol,t
K1:VS58MO4P47,bms-986299,3,BMS-986299,f
K1:VS9ES6R0ON,salmisteine,3,Salmisteine,f
K1:VSI302RYSR,colestilan,1,Colestilan,f
K1:VSM36G5OTK,fibracillin,3,Fibracillin,f
K1:VSU9IB86SP,hemoglobin,2,Hemoglobin,f
K1:VSW71SS07I,lachesis-muta-venom,2,Lachesis Muta Venom,f
K1:VT0VK2474K,efegatran,3,Efegatran,f
K1:VT39RFG76Z,ehna,3,(+)-EHNA,f
K1:VT3A7NA96K,sj-733,3,SJ-733,f
K1:VT53B5BP4G,dendrobium-officinale-stem,2,Dendrobium Officinale Stem,f
K1:VT53CL5GES,foselutoclax,3,Foselutoclax,f
K1:VT6PI051PW,chymosin,2,Chymosin,f
K1:VT894H6T3S,velinotamig,3,Velinotamig,f
K1:VTD58H1Z2X,dopamine,2,Dopamine,f
K1:VTJ88XVZ9N,lycopene,3,(13Z)-LYCOPENE,f
K1:VTW461N43P,bos-taurus-eye,2,Bos Taurus Eye,f
K1:VU35KM56Q4,palazestrant,3,Palazestrant,f
K1:VU8C8SB23P,populus-alba-pollen,3,Populus Alba Pollen,f
K1:VU8T5RB4VW,tipranavir-c-14,3,Tipranavir C-14,f
K1:VUF6C936Z3,moxalactam,1,Latamoxef,f
K1:VUY16B7Z2D,decylsulfonic-acid,3,Decylsulfonic Acid,f
K1:VV3HN9ZPB5,follitropin-alfa,2,Follitropin alfa,f
K1:VVA2ZDV3LX,tern-101,3,TERN-101,f
K1:VVD6G32BMR,4-amino-2-1-1-dimethylethyl-amino-5-thiazolyl-phenylmethanone,3,"(4-AMINO-2-((1,1-DIMETHYLETHYL)AMINO)-5-THIAZOLYL)PHENYLMETHANONE",f
K1:VVE4UQ5M6P,fazpilodemab,3,Fazpilodemab,f
K1:VVJ6673MHY,dichlorphenamide,2,Diclofenamide,f
K1:VW69FG2AYB,resencatinib,3,Resencatinib,f
K1:VW78417PU1,technetium-tc-99m-pentetate,2,TECHNETIUM TC 99M PENTETATE,f
K1:VW83Y2JLZ5,enzomenib,3,Enzomenib,f
K1:VWJ2QVH41J,foropafant,3,Foropafant,f
K1:VWJ4VVZ3OU,bms-962212,3,BMS-962212,f
K1:VX29JB5XWV,deracoxib,2,Deracoxib,f
K1:VX2GBO4I0V,fedovapagon,3,Fedovapagon,f
K1:VX4S2N85F5,cyclopenthiazide,3,Cyclopenthiazide,f
K1:VX5943Z4VB,n4-n6-bis-4-fluoro-3-methylphenyl-methyl-4-6-pyrimidinedicarboxamide,3,"N4,N6-BIS((4-FLUORO-3-METHYLPHENYL)METHYL)-4,6-PYRIMIDINEDICARBOXAMIDE",f
K1:VX6GD6M93V,chinese-peony,3,Paeonia Veitchii Root,f
K1:VX6GTS64AJ,ag0302-covid19,3,AG0302-COVID19,f
K1:VXD47YRH4Q,mergocriptine,3,Mergocriptine,f
K1:VXJ7Z24RN1,dexlofexidine,3,Dexlofexidine,f
K1:VXQ2SK8I3P,birtamimab,3,Birtamimab,f
K1:VXT8SZ6875,pemrametostat,3,Pemrametostat,f
K1:VY3U311S3Q,fosfluridine-tidoxil,3,Fosfluridine tidoxil,f
